"st1_acc","st1_profit","st1_utility_profit","st1_sens","st1_spec","st1_auc","iteration","st2_acc","st2_profit","st2_utility_profit","st2_sens","st2_spec","st2_auc","st3_acc","st3_profit","st3_utility_profit","st3_sens","st3_spec","st3_auc"
0.603960396039604,-1198.7219775146,1092.21610911921,0.63265306122449,0.576923076923077,0.604788069073783,124,0.574257425742574,-1672.76191607067,1811.55545210032,0.63265306122449,0.519230769230769,0.639521193092622,0.643564356435644,-273.839822632446,2323.50723052336,0.63265306122449,0.653846153846154,0.691130298273155
0.603960396039604,-1146.87012566275,1266.29018319328,0.63265306122449,0.576923076923077,0.604788069073783,125,0.554455445544555,-1167.62540798524,1489.37987426685,0.591836734693878,0.519230769230769,0.601452119309262,0.643564356435644,-144.276382851613,2795.52335955562,0.612244897959184,0.673076923076923,0.697802197802198
0.594059405940594,-1318.29869709132,1209.86161176471,0.63265306122449,0.557692307692308,0.595172684458399,126,0.623762376237624,65.49968031387,1995.88278844378,0.591836734693878,0.653846153846154,0.648351648351648,0.623762376237624,-642.319861112483,3002.36851416725,0.612244897959184,0.634615384615385,0.675039246467818
0.584158415841584,-1480.79869709132,2572.36929225626,0.63265306122449,0.538461538461538,0.610086342229199,127,0.564356435643564,-1324.88104708299,1922.1242351691,0.551020408163265,0.576923076923077,0.578100470957614,0.623762376237624,-546.248432541054,2691.0769755931,0.612244897959184,0.634615384615385,0.669937205651491
0.584158415841584,-1525.67049196311,994.028278431379,0.63265306122449,0.538461538461538,0.585557299843014,128,0.613861386138614,-499.04015349067,2126.37907711004,0.63265306122449,0.596153846153846,0.645211930926217,0.623762376237624,-575.247211539834,2467.40412670286,0.591836734693878,0.653846153846154,0.682103610675039
0.613861386138614,-164.450690259442,2165.94072082769,0.46,0.764705882352941,0.622941176470588,129,0.584158415841584,-1473.5199543287,2088.87884931502,0.66,0.509803921568627,0.63,0.613861386138614,-596.290982583605,1715.88238757243,0.56,0.666666666666667,0.677647058823529
0.594059405940594,-618.406734215486,1627.36929225626,0.450980392156863,0.74,0.607647058823529,130,0.603960396039604,-767.866512317029,2320.6752007049,0.588235294117647,0.62,0.635098039215686,0.643564356435644,-69.0699105799249,1643.71991617655,0.588235294117647,0.7,0.685490196078431
0.584158415841584,-1684.68397549273,465.014794901766,0.647058823529412,0.52,0.583529411764706,131,0.564356435643564,-1841.4035522123,798.787093456674,0.627450980392157,0.5,0.596666666666667,0.633663366336634,-602.779213587965,1636.67022673555,0.647058823529412,0.62,0.673725490196078
0.574257425742574,-1103.33790830455,1710.14707003404,0.450980392156863,0.7,0.58843137254902,132,0.613861386138614,-662.659444468196,2861.70373398201,0.607843137254902,0.62,0.623333333333333,0.603960396039604,-873.616635425387,1657.57273002936,0.568627450980392,0.64,0.65921568627451
0.613861386138614,-367.022118830871,1700.4645303515,0.490196078431373,0.74,0.622156862745098,133,0.594059405940594,-1356.09138290013,759.919484702092,0.686274509803922,0.5,0.613529411764706,0.613861386138614,-860.853287662039,1929.32572362446,0.607843137254902,0.62,0.685882352941176
0.623762376237624,-38.4028433694898,2285.7026255896,0.470588235294118,0.78,0.635882352941176,134,0.594059405940594,-1408.27387030001,144.168234055206,0.666666666666667,0.52,0.627843137254902,0.643564356435644,-420.415577224329,1613.07031236905,0.647058823529412,0.64,0.696470588235294
0.623762376237624,-248.640938607586,1868.79786368483,0.480769230769231,0.775510204081633,0.642268445839874,135,0.613861386138614,-1051.69744350619,617.878265052177,0.653846153846154,0.571428571428571,0.661302982731554,0.633663366336634,-693.510815319567,1618.05347735221,0.615384615384615,0.653061224489796,0.693485086342229
0.603960396039604,-776.015455982103,1361.42334631032,0.5,0.714285714285714,0.626373626373626,136,0.613861386138614,-1048.24098026712,990.060229625445,0.673076923076923,0.551020408163265,0.6361852433281,0.623762376237624,-882.102263911016,1239.17446163109,0.615384615384615,0.63265306122449,0.697802197802198
0.613861386138614,-1190.95026775902,884.45923934621,0.653846153846154,0.571428571428571,0.612637362637363,137,0.623762376237624,-710.428382237134,1199.07767966591,0.653846153846154,0.591836734693878,0.641679748822606,0.623762376237624,-775.777107585859,1020.59822305485,0.596153846153846,0.653061224489796,0.700941915227629
0.574257425742574,-1539.28841109716,1866.69338415001,0.490566037735849,0.666666666666667,0.627948113207547,138,0.633663366336634,-366.237866421905,1745.8721833779,0.660377358490566,0.604166666666667,0.645440251572327,0.623762376237624,-649.216261025013,2921.20691028825,0.566037735849057,0.6875,0.706761006289308
0.613861386138614,-1269.28360109235,688.903683790654,0.660377358490566,0.5625,0.611438679245283,139,0.603960396039604,-1199.57485954151,1564.72977042169,0.622641509433962,0.583333333333333,0.618907232704403,0.574257425742574,-1645.20795238755,976.271993946016,0.566037735849057,0.583333333333333,0.680817610062893
0.623762376237624,-1132.91996472872,688.903683790654,0.666666666666667,0.574468085106383,0.620567375886525,140,0.613861386138614,-1239.20183101058,192.652295375406,0.666666666666667,0.553191489361702,0.621946414499606,0.653465346534653,-260.394287791276,2165.86529538142,0.62962962962963,0.680851063829787,0.725374310480693
0.623762376237624,-1131.25329806205,700.080154378889,0.666666666666667,0.574468085106383,0.620567375886525,141,0.653465346534653,-271.090011056658,1810.38606446741,0.666666666666667,0.638297872340426,0.660953506698188,0.663366336633663,-179.586631395383,2500.46616954751,0.648148148148148,0.680851063829787,0.719858156028369
0.613861386138614,-613.162869971623,1556.97890186587,0.509433962264151,0.729166666666667,0.633647798742138,142,0.633663366336634,-774.721311530063,774.65300421822,0.716981132075472,0.541666666666667,0.626375786163522,0.653465346534653,-344.651566460318,2169.40383391996,0.641509433962264,0.666666666666667,0.72248427672956
0.524752475247525,72.988987287047,2519.34469842604,0.226415094339623,0.854166666666667,0.652319182389937,143,0.653465346534653,123.121825724838,2007.27205183727,0.735849056603774,0.5625,0.677279874213837,0.633663366336634,-614.995481804234,2560.70426478561,0.584905660377358,0.6875,0.726022012578616
0.623762376237624,-1070.30091710967,1023.51329340026,0.673076923076923,0.571428571428571,0.622252747252747,144,0.623762376237624,-753.454128420776,1161.12486569008,0.634615384615385,0.612244897959184,0.652276295133438,0.663366336633663,-92.470229278982,3515.90034321698,0.634615384615385,0.693877551020408,0.733516483516483
0.613861386138614,-1147.70832451708,1599.99477488175,0.653846153846154,0.571428571428571,0.612637362637363,145,0.594059405940594,-1299.40694094921,2163.69978863585,0.673076923076923,0.510204081632653,0.676412872841444,0.623762376237624,-807.232134040886,3442.96674465679,0.615384615384615,0.63265306122449,0.712715855572998
0.623762376237624,-1047.27061407937,1488.51329340026,0.692307692307692,0.551020408163265,0.621664050235479,146,0.623762376237624,-496.587846554494,2249.51743418701,0.634615384615385,0.612244897959184,0.656593406593407,0.643564356435644,-364.995481804235,3352.41647369663,0.615384615384615,0.673469387755102,0.720565149136578
0.613861386138614,-1165.45243226119,1688.51329340026,0.673076923076923,0.551020408163265,0.612048665620094,147,0.603960396039604,-522.38218208235,2536.80390673996,0.673076923076923,0.530612244897959,0.65894819466248,0.643564356435644,-369.863459830107,3446.42623099145,0.634615384615385,0.653061224489796,0.700941915227629
0.613861386138614,-1167.40895400032,2557.87952298389,0.634615384615385,0.591836734693878,0.633830455259027,148,0.603960396039604,-731.651184369255,2104.94839510185,0.615384615384615,0.591836734693878,0.627943485086342,0.633663366336634,-690.95507776383,3758.76174864872,0.634615384615385,0.63265306122449,0.701726844583987
0.633663366336634,-919.313715905077,1672.9853430897,0.679245283018868,0.583333333333333,0.631289308176101,149,0.603960396039604,-738.624418107194,2368.51982367328,0.679245283018868,0.520833333333333,0.663522012578616,0.623762376237624,-997.91159950296,2852.81704818789,0.622641509433962,0.625,0.704795597484277
0.623762376237624,-744.187706436961,1625.99279859716,0.611111111111111,0.638297872340426,0.615839243498818,150,0.603960396039604,-546.407542109483,1690.20567807652,0.666666666666667,0.531914893617021,0.635539795114263,0.623762376237624,-997.871916963277,3137.81704818789,0.648148148148148,0.595744680851064,0.698581560283688
0.613861386138614,-773.473420722676,2268.11040321477,0.574074074074074,0.659574468085106,0.641843971631206,151,0.613861386138614,-635.957088017262,2343.01717817063,0.685185185185185,0.531914893617021,0.662923561859732,0.603960396039604,-1289.5650386564,3891.15038152122,0.62962962962963,0.574468085106383,0.69070133963751
0.613861386138614,-1232.87191696328,1795.53825314262,0.672727272727273,0.543478260869565,0.608102766798419,152,0.623762376237624,-367.63235461513,2743.95707161052,0.727272727272727,0.5,0.665217391304348,0.613861386138614,-1232.87191696328,3263.63684113251,0.654545454545455,0.565217391304348,0.675889328063241
0.643564356435644,-265.761205401764,2858.39628589628,0.607142857142857,0.688888888888889,0.674007936507936,153,0.653465346534653,384.597139956581,3259.00010639141,0.696428571428571,0.6,0.650992063492064,0.584158415841584,-1464.75586211381,3669.7874729481,0.589285714285714,0.577777777777778,0.68015873015873
0.643564356435644,-104.808824449383,3760.84984448728,0.614035087719298,0.681818181818182,0.70414673046252,154,0.623762376237624,-614.636814494765,3005.65359782751,0.666666666666667,0.568181818181818,0.639553429027113,0.623762376237624,-557.249596449652,4045.37923367985,0.631578947368421,0.613636363636364,0.684609250398724
0.594059405940594,1609.57068493013,2367.09308719745,0.43859649122807,0.795454545454545,0.631180223285486,155,0.643564356435644,112.744137886187,3541.64643940859,0.719298245614035,0.545454545454545,0.671052631578947,0.623762376237624,-520.972793330744,4951.19312611846,0.614035087719298,0.636363636363636,0.696570972886762
0.594059405940594,-1549.80882444938,2093.52165862602,0.620689655172414,0.558139534883721,0.617281475541299,156,0.594059405940594,-891.34871072279,2421.9879497501,0.724137931034483,0.418604651162791,0.673015236567763,0.613861386138614,-826.652943527023,3990.23358968372,0.637931034482759,0.581395348837209,0.694466720128308
0.603960396039604,1669.61270173685,2431.37880148316,0.457627118644068,0.80952380952381,0.645480225988701,157,0.603960396039604,-687.257924649907,2491.00545398499,0.694915254237288,0.476190476190476,0.62590799031477,0.603960396039604,-821.281653717004,3157.11934627468,0.576271186440678,0.642857142857143,0.683212267958031
0.584158415841584,1134.61270173685,1762.22295732732,0.45,0.780487804878049,0.626219512195122,158,0.564356435643564,-1772.25907486845,2259.34244710459,0.65,0.439024390243902,0.598577235772358,0.594059405940594,-1212.73552995349,3056.15722229466,0.583333333333333,0.609756097560976,0.671138211382114
0.594059405940594,-1272.4772453531,2166.35234645671,0.590163934426229,0.6,0.626844262295082,159,0.584158415841584,-1449.2564293658,1527.00959477174,0.622950819672131,0.525,0.595901639344262,0.584158415841584,-1481.69682207268,3515.11345125088,0.590163934426229,0.575,0.669672131147541
0.574257425742574,-1928.60278647864,805.004808093043,0.60655737704918,0.525,0.579303278688525,160,0.623762376237624,-396.577774453628,1618.98164446118,0.688524590163934,0.525,0.617008196721311,0.613861386138614,-1110.85842557638,2483.24645074212,0.622950819672131,0.6,0.639344262295082
0.613861386138614,-1285.02509224305,1107.21171231607,0.655737704918033,0.55,0.602868852459016,161,0.544554455445545,-2057.43350827818,1238.05456831671,0.540983606557377,0.55,0.590368852459016,0.594059405940594,-1563.47747319543,2428.13508361462,0.590163934426229,0.6,0.659836065573771
0.613861386138614,-1230.02509224305,1287.21171231607,0.65,0.560975609756098,0.605487804878049,162,0.554455445544555,-1975.9075342522,1143.08102334317,0.6,0.48780487804878,0.590853658536585,0.623762376237624,-998.358425576384,2865.98454598021,0.633333333333333,0.609756097560976,0.667479674796748
0.613861386138614,-1095.71773293569,1736.97361707798,0.616666666666667,0.609756097560976,0.607926829268293,163,0.594059405940594,-933.844489220342,2190.64187612141,0.616666666666667,0.560975609756098,0.594715447154472,0.584158415841584,-1570.0503447683,2002.06825463358,0.55,0.634146341463415,0.666666666666667
0.623762376237624,485.019076407929,2674.45522397135,0.524590163934426,0.775,0.689139344262295,164,0.584158415841584,-1407.11508138757,1099.43137991092,0.60655737704918,0.55,0.592213114754098,0.584158415841584,-1673.79597719318,2360.26329841686,0.573770491803279,0.6,0.663524590163934
0.603960396039604,-1376.94532784253,1937.21171231607,0.639344262295082,0.55,0.594672131147541,165,0.554455445544555,-1975.20872223264,1278.45139371354,0.60655737704918,0.475,0.570081967213115,0.584158415841584,-1431.97058036778,1657.18808034164,0.540983606557377,0.65,0.638934426229508
0.584158415841584,-1605.30243384283,1686.08539118976,0.573770491803279,0.6,0.595901639344262,166,0.564356435643564,-1794.06017936528,2386.95139993094,0.639344262295082,0.45,0.582991803278688,0.603960396039604,-1381.88580403301,2742.28852276806,0.622950819672131,0.575,0.669262295081967
0.603960396039604,-1481.80643895364,1406.10060120496,0.639344262295082,0.55,0.594672131147541,167,0.603960396039604,-1193.98777613498,1869.98693546647,0.655737704918033,0.525,0.603073770491803,0.603960396039604,-1290.97310562031,1599.17864233221,0.573770491803279,0.65,0.661475409836066
0.594059405940594,-1686.80643895364,1371.10060120496,0.629032258064516,0.538461538461538,0.583746898263027,168,0.564356435643564,-1864.93319523829,2445.13243811198,0.596774193548387,0.512820512820513,0.608974358974359,0.574257425742574,-1945.97310562031,1810.84530899887,0.564516129032258,0.58974358974359,0.655913978494624
0.594059405940594,-1669.30643895364,943.600601204965,0.622950819672131,0.55,0.586475409836066,169,0.554455445544555,-2125.26869307379,1729.29910477864,0.573770491803279,0.525,0.609631147540984,0.574257425742574,-1992.40167704888,1795.10456825813,0.573770491803279,0.575,0.649590163934426
0.603960396039604,-1519.30643895364,1680.33142293579,0.622950819672131,0.575,0.600614754098361,170,0.584158415841584,-1637.31414761924,1453.5583640379,0.60655737704918,0.55,0.592827868852459,0.603960396039604,-1311.80643895364,2271.55959471316,0.590163934426229,0.625,0.638114754098361
0.603960396039604,-1563.31515355059,1180.33262734876,0.645161290322581,0.538461538461538,0.59181141439206,171,0.574257425742574,-1797.26756267702,1366.18986108116,0.629032258064516,0.487179487179487,0.604011579818031,0.564356435643564,-2112.26897750442,1629.40273196806,0.564516129032258,0.564102564102564,0.658395368072787
0.603960396039604,-1577.68296964255,1282.39981769181,0.639344262295082,0.55,0.594672131147541,172,0.594059405940594,-1456.87347400707,1533.76528693245,0.639344262295082,0.525,0.627049180327869,0.603960396039604,-1577.68296964255,2550.59743328073,0.622950819672131,0.575,0.677459016393443
0.603960396039604,-1577.68296964255,1228.34576363775,0.65,0.536585365853659,0.593292682926829,173,0.544554455445545,-2310.10794908365,1243.70035186752,0.65,0.390243902439024,0.560772357723577,0.584158415841584,-1904.66709662667,2937.86560370679,0.616666666666667,0.536585365853659,0.67520325203252
0.603960396039604,-856.998905279235,474.253889545881,0.559322033898305,0.666666666666667,0.624293785310734,174,0.584158415841584,-1635.92109305469,1104.20299737016,0.661016949152542,0.476190476190476,0.636400322841001,0.613861386138614,-1437.68296964255,2301.31171899501,0.644067796610169,0.571428571428571,0.67998385794996
0.633663366336634,-1117.82366228324,1502.75052554252,0.694915254237288,0.547619047619048,0.621267150928168,175,0.574257425742574,-1676.91911677011,1952.08544503522,0.644067796610169,0.476190476190476,0.624697336561743,0.643564356435644,-872.533807210775,3566.56723775231,0.694915254237288,0.571428571428571,0.708232445520581
0.623762376237624,-1282.3397913155,1262.6788409547,0.694915254237288,0.523809523809524,0.609362389023406,176,0.594059405940594,-1439.49252162612,2459.20299737016,0.644067796610169,0.523809523809524,0.658393866020985,0.613861386138614,-1456.74455322026,2565.9885423136,0.661016949152542,0.547619047619048,0.689669087974173
0.613861386138614,-966.014888148488,1636.53945113607,0.603448275862069,0.627906976744186,0.614274258219727,177,0.584158415841584,-1557.58775972136,1597.71115587832,0.655172413793103,0.488372093023256,0.635525260625501,0.623762376237624,-1178.41121988693,3603.70035186752,0.672413793103448,0.558139534883721,0.684041700080192
0.633663366336634,-453.750737205092,2420.77329904916,0.593220338983051,0.69047619047619,0.641041162227603,178,0.594059405940594,-1441.15918829279,1431.66738483455,0.661016949152542,0.5,0.632768361581921,0.633663366336634,-996.744553220259,3589.17654234371,0.644067796610169,0.619047619047619,0.694511702986279
0.613861386138614,-1168.23711037071,1550.11390588977,0.627118644067797,0.595238095238095,0.629741727199354,179,0.584158415841584,-1644.59834173194,2108.44666411383,0.644067796610169,0.5,0.639830508474576,0.623762376237624,-1123.13579482889,3333.15922632639,0.644067796610169,0.595238095238095,0.700161420500404
0.643564356435644,-297.63962609398,459.458780234643,0.610169491525424,0.69047619047619,0.653753026634383,180,0.594059405940594,-1513.38141051501,1144.20299737016,0.661016949152542,0.5,0.62772397094431,0.623762376237624,-1271.08798756369,3488.85908202625,0.661016949152542,0.571428571428571,0.700968523002421
0.643564356435644,-307.185080639434,2206.22784450371,0.593220338983051,0.714285714285714,0.658595641646489,181,0.603960396039604,-1425.72628785989,1522.61208827925,0.677966101694915,0.5,0.643664245359161,0.653465346534653,-709.724351200056,3565.75790216036,0.677966101694915,0.619047619047619,0.710250201775625
0.633663366336634,-1215.46451683153,1101.7625350384,0.7,0.536585365853659,0.618292682926829,182,0.574257425742574,-1813.45539048029,1269.22642000228,0.616666666666667,0.51219512195122,0.644512195121951,0.633663366336634,-1091.29785016486,3105.17880095466,0.666666666666667,0.585365853658537,0.702032520325203
0.633663366336634,-920.806280331184,449.721269317887,0.633333333333333,0.634146341463415,0.641463414634146,183,0.594059405940594,-1456.37982112212,-273.11124233538,0.683333333333333,0.463414634146341,0.619918699186992,0.653465346534653,-811.535945402955,1816.84546762133,0.683333333333333,0.609756097560976,0.700813008130081
0.663366336633663,-74.905765751424,1122.89451117037,0.616666666666667,0.731707317073171,0.678658536585366,184,0.603960396039604,-1415.47559250049,-66.88469110883,0.65,0.536585365853659,0.653861788617886,0.653465346534653,-922.445036312046,1940.89308666895,0.683333333333333,0.609756097560976,0.719512195121951
0.643564356435644,-453.239099084757,752.894511170374,0.6,0.707317073170732,0.658943089430894,185,0.584158415841584,-1635.55495757986,413.988324764185,0.633333333333333,0.51219512195122,0.63780487804878,0.643564356435644,-929.324493408894,1445.17880095466,0.683333333333333,0.585365853658537,0.721544715447154
0.623762376237624,-694.939503943056,852.894511170374,0.573770491803279,0.7,0.64733606557377,186,0.603960396039604,-1359.84212752493,466.488324764185,0.672131147540984,0.5,0.634631147540984,0.643564356435644,-912.094159119063,1563.53215430802,0.655737704918033,0.625,0.700819672131147
0.633663366336634,-142.976004479557,1837.7634385393,0.721311475409836,0.5,0.674180327868853,187,0.623762376237624,-1005.97530806987,591.19176946763,0.688524590163934,0.525,0.649590163934426,0.633663366336634,-1116.60396304063,1573.512134288,0.655737704918033,0.6,0.688114754098361
0.623762376237624,-1340.5325344692,444.078127942225,0.683333333333333,0.536585365853659,0.609959349593496,188,0.613861386138614,-1021.84429202709,1529.83895561482,0.65,0.560975609756098,0.654471544715447,0.623762376237624,-1107.46254889922,2115.9195416954,0.633333333333333,0.609756097560976,0.710975609756098
0.653465346534653,-177.043812889471,1029.40725768312,0.639344262295082,0.675,0.674385245901639,189,0.594059405940594,-1468.98233916514,998.172288948151,0.622950819672131,0.55,0.611475409836066,0.623762376237624,-884.129215565884,1657.58620836207,0.60655737704918,0.65,0.686885245901639
0.623762376237624,-691.457086639884,856.660481257098,0.590163934426229,0.675,0.640573770491803,190,0.623762376237624,-793.224763407561,1173.83460343122,0.688524590163934,0.525,0.624795081967213,0.623762376237624,-806.966169060731,1628.41077242193,0.639344262295082,0.6,0.693852459016393
0.633663366336634,-1143.24417468084,380.771249635347,0.67741935483871,0.564102564102564,0.620760959470637,191,0.623762376237624,-832.615519710081,584.908700684562,0.693548387096774,0.512820512820513,0.650951199338296,0.613861386138614,-1345.37380431047,1522.82430360017,0.629032258064516,0.58974358974359,0.696029776674938
0.613861386138614,-1160.93887935697,783.678541954405,0.596774193548387,0.641025641025641,0.624069478908189,192,0.643564356435644,-332.216360046216,1046.33727211313,0.709677419354839,0.538461538461538,0.633788254755997,0.594059405940594,-1597.42612018632,1126.87192264779,0.580645161290323,0.615384615384615,0.680314309346567
0.623762376237624,-1229.85050952247,557.694326558424,0.661290322580645,0.564102564102564,0.612696443341605,193,0.633663366336634,-610.055187885044,422.083878447976,0.693548387096774,0.538461538461538,0.62737799834574,0.613861386138614,-1193.90321607518,2000.9195416954,0.612903225806452,0.615384615384615,0.682382133995037
0.623762376237624,-614.972492802348,1074.44469404131,0.596774193548387,0.666666666666667,0.656947890818859,194,0.623762376237624,-657.136293054384,613.666794442657,0.645161290322581,0.58974358974359,0.615798180314309,0.594059405940594,-1522.01162940098,1108.06239883826,0.596774193548387,0.58974358974359,0.672870140612076
0.623762376237624,-1238.77908095104,336.146707510805,0.67741935483871,0.538461538461538,0.607940446650124,195,0.633663366336634,-474.636293054384,1193.41038418625,0.67741935483871,0.564102564102564,0.66025641025641,0.603960396039604,-1351.44289861486,1982.77620355207,0.612903225806452,0.58974358974359,0.679900744416873
0.623762376237624,-1238.77908095104,631.146707510805,0.688524590163934,0.525,0.606762295081967,196,0.574257425742574,-1317.78564370374,917.757703533565,0.622950819672131,0.5,0.635040983606557,0.613861386138614,-1290.84766051962,1903.77024954611,0.655737704918033,0.55,0.682377049180328
