"st3_acc","st3_profit","st3_utility_profit","st3_sens","st3_spec","st3_auc","iteration"
0.623762376237624,-997.871916963277,3137.81704818789,0.648148148148148,0.595744680851064,0.698581560283688,150
0.603960396039604,-1289.5650386564,3891.15038152122,0.62962962962963,0.574468085106383,0.69070133963751,151
0.613861386138614,-1232.87191696328,3263.63684113251,0.654545454545455,0.565217391304348,0.675889328063241,152
0.584158415841584,-1464.75586211381,3669.7874729481,0.589285714285714,0.577777777777778,0.68015873015873,153
0.623762376237624,-557.249596449652,4045.37923367985,0.631578947368421,0.613636363636364,0.684609250398724,154
0.623762376237624,-520.972793330744,4951.19312611846,0.614035087719298,0.636363636363636,0.696570972886762,155
0.613861386138614,-826.652943527023,3990.23358968372,0.637931034482759,0.581395348837209,0.694466720128308,156
0.603960396039604,-821.281653717004,3157.11934627468,0.576271186440678,0.642857142857143,0.683212267958031,157
0.594059405940594,-1212.73552995349,3056.15722229466,0.583333333333333,0.609756097560976,0.671138211382114,158
0.584158415841584,-1481.69682207268,3515.11345125088,0.590163934426229,0.575,0.669672131147541,159
0.613861386138614,-1110.85842557638,2483.24645074212,0.622950819672131,0.6,0.639344262295082,160
0.594059405940594,-1563.47747319543,2428.13508361462,0.590163934426229,0.6,0.659836065573771,161
0.623762376237624,-998.358425576384,2865.98454598021,0.633333333333333,0.609756097560976,0.667479674796748,162
0.584158415841584,-1570.0503447683,2002.06825463358,0.55,0.634146341463415,0.666666666666667,163
0.584158415841584,-1673.79597719318,2360.26329841686,0.573770491803279,0.6,0.663524590163934,164
0.584158415841584,-1431.97058036778,1657.18808034164,0.540983606557377,0.65,0.638934426229508,165
0.603960396039604,-1381.88580403301,2742.28852276806,0.622950819672131,0.575,0.669262295081967,166
0.603960396039604,-1290.97310562031,1599.17864233221,0.573770491803279,0.65,0.661475409836066,167
0.574257425742574,-1945.97310562031,1810.84530899887,0.564516129032258,0.58974358974359,0.655913978494624,168
0.574257425742574,-1992.40167704888,1795.10456825813,0.573770491803279,0.575,0.649590163934426,169
0.603960396039604,-1311.80643895364,2271.55959471316,0.590163934426229,0.625,0.638114754098361,170
0.564356435643564,-2112.26897750442,1629.40273196806,0.564516129032258,0.564102564102564,0.658395368072787,171
0.603960396039604,-1577.68296964255,2550.59743328073,0.622950819672131,0.575,0.677459016393443,172
0.584158415841584,-1904.66709662667,2937.86560370679,0.616666666666667,0.536585365853659,0.67520325203252,173
0.613861386138614,-1437.68296964255,2301.31171899501,0.644067796610169,0.571428571428571,0.67998385794996,174
0.643564356435644,-872.533807210775,3566.56723775231,0.694915254237288,0.571428571428571,0.708232445520581,175
0.613861386138614,-1456.74455322026,2565.9885423136,0.661016949152542,0.547619047619048,0.689669087974173,176
0.623762376237624,-1178.41121988693,3603.70035186752,0.672413793103448,0.558139534883721,0.684041700080192,177
0.633663366336634,-996.744553220259,3589.17654234371,0.644067796610169,0.619047619047619,0.694511702986279,178
0.623762376237624,-1123.13579482889,3333.15922632639,0.644067796610169,0.595238095238095,0.700161420500404,179
0.623762376237624,-1271.08798756369,3488.85908202625,0.661016949152542,0.571428571428571,0.700968523002421,180
0.653465346534653,-709.724351200056,3565.75790216036,0.677966101694915,0.619047619047619,0.710250201775625,181
0.633663366336634,-1091.29785016486,3105.17880095466,0.666666666666667,0.585365853658537,0.702032520325203,182
0.653465346534653,-811.535945402955,1816.84546762133,0.683333333333333,0.609756097560976,0.700813008130081,183
0.653465346534653,-922.445036312046,1940.89308666895,0.683333333333333,0.609756097560976,0.719512195121951,184
0.643564356435644,-929.324493408894,1445.17880095466,0.683333333333333,0.585365853658537,0.721544715447154,185
0.643564356435644,-912.094159119063,1563.53215430802,0.655737704918033,0.625,0.700819672131147,186
0.633663366336634,-1116.60396304063,1573.512134288,0.655737704918033,0.6,0.688114754098361,187
0.623762376237624,-1107.46254889922,2115.9195416954,0.633333333333333,0.609756097560976,0.710975609756098,188
0.623762376237624,-884.129215565884,1657.58620836207,0.60655737704918,0.65,0.686885245901639,189
0.623762376237624,-806.966169060731,1628.41077242193,0.639344262295082,0.6,0.693852459016393,190
0.613861386138614,-1345.37380431047,1522.82430360017,0.629032258064516,0.58974358974359,0.696029776674938,191
0.594059405940594,-1597.42612018632,1126.87192264779,0.580645161290323,0.615384615384615,0.680314309346567,192
0.613861386138614,-1193.90321607518,2000.9195416954,0.612903225806452,0.615384615384615,0.682382133995037,193
0.594059405940594,-1522.01162940098,1108.06239883826,0.596774193548387,0.58974358974359,0.672870140612076,194
0.603960396039604,-1351.44289861486,1982.77620355207,0.612903225806452,0.58974358974359,0.679900744416873,195
0.613861386138614,-1290.84766051962,1903.77024954611,0.655737704918033,0.55,0.682377049180328,196
0.613861386138614,-1287.23890212825,2285.53714631301,0.645161290322581,0.564102564102564,0.689826302729528,197
0.594059405940594,-1505.35969818955,2521.33079710666,0.619047619047619,0.552631578947368,0.683375104427736,198
0.613861386138614,-1270.3517237079,2083.06239883826,0.634920634920635,0.578947368421053,0.675856307435255,199
0.633663366336634,-892.15695745466,2943.9326779844,0.67741935483871,0.564102564102564,0.69313482216708,200
0.623762376237624,-844.753462991668,2843.85381922133,0.661290322580645,0.564102564102564,0.688585607940447,201
0.633663366336634,-599.078807534404,2704.64696369869,0.655737704918033,0.6,0.698770491803279,202
0.623762376237624,-929.736627974833,1986.31363036536,0.639344262295082,0.6,0.704098360655738,203
0.663366336633663,-131.582161879865,1389.92474147646,0.67741935483871,0.641025641025641,0.693961952026468,204
0.673267326732673,439.794649714339,1819.10824315997,0.688524590163934,0.65,0.704098360655738,205
0.633663366336634,-698.200981656579,2009.09140814313,0.672131147540984,0.575,0.691393442622951,206
0.633663366336634,-605.157503395709,1679.09140814313,0.655737704918033,0.6,0.697950819672131,207
0.643564356435644,-422.657503395709,803.313896181409,0.655737704918033,0.625,0.709426229508197,208
0.633663366336634,-415.213090223742,434.012589380103,0.60655737704918,0.675,0.694672131147541,209
0.643564356435644,-530.552567692376,-222.53840348668,0.655737704918033,0.625,0.71844262295082,210
0.673267326732673,305.663127878643,128.774537957839,0.666666666666667,0.682926829268293,0.723983739837398,211
0.702970297029703,923.935439091457,-825.608578925277,0.688524590163934,0.725,0.734426229508197,212
0.683168316831683,197.639142795161,-947.53840348668,0.655737704918033,0.725,0.731967213114754,213
0.623762376237624,-976.56683428166,-1042.51943715192,0.580645161290323,0.692307692307692,0.754755996691481,214
0.623762376237624,-1095.6810153076,-744.919355867632,0.60655737704918,0.65,0.726639344262295,215
0.643564356435644,-832.35868948528,-568.490784439061,0.639344262295082,0.65,0.754508196721311,216
0.702970297029703,618.81351852836,-981.677602494301,0.683333333333333,0.731707317073171,0.721138211382114,217
0.693069306930693,610.284106763654,156.220940186851,0.677966101694915,0.714285714285714,0.729620661824052,218
0.653465346534653,-447.517214721878,1093.29599476191,0.661016949152542,0.642857142857143,0.739709443099274,219
0.683168316831683,438.673261468598,643.350107316017,0.677966101694915,0.69047619047619,0.749798224374496,220
0.673267326732673,20.57802337336,771.631680814983,0.672413793103448,0.674418604651163,0.760625501202887,221
0.653465346534653,-432.632878212154,469.634378600288,0.689655172413793,0.604651162790698,0.743785084202085,222
0.653465346534653,-524.74711248369,575.729855284,0.672413793103448,0.627906976744186,0.756214915797915,223
0.683168316831683,167.233406996829,776.446819685176,0.701754385964912,0.659090909090909,0.755980861244019,224
0.693069306930693,455.463608168206,712.974790842303,0.706896551724138,0.674418604651163,0.762630312750601,225
0.633663366336634,-900.352890148292,159.381799153336,0.677966101694915,0.571428571428571,0.724374495560936,226
0.683168316831683,223.981843745266,-199.314937309493,0.7,0.658536585365854,0.756910569105691,227
0.653465346534653,-660.092230328808,-14.1949753606429,0.655737704918033,0.65,0.755327868852459,228
0.663366336633663,-505.072580091766,-346.322992271268,0.67741935483871,0.641025641025641,0.752274607113317,229
0.643564356435644,-563.059310137319,-292.012215328914,0.639344262295082,0.65,0.74344262295082,230
0.683168316831683,76.526223680951,503.50365768696,0.688524590163934,0.675,0.754508196721311,231
0.663366336633663,-188.856223984105,413.654871413689,0.639344262295082,0.7,0.740573770491803,232
0.663366336633663,-51.918711605416,127.7846830435,0.655737704918033,0.675,0.738114754098361,233
0.643564356435644,-517.862767549471,270.982215645058,0.65,0.634146341463415,0.741869918699187,234
0.712871287128713,1034.92342773672,294.779875175237,0.7,0.731707317073171,0.751219512195122,235
0.643564356435644,-560.738454240946,660.971825639634,0.666666666666667,0.609756097560976,0.73130081300813,236
0.712871287128713,833.36937368267,901.276830351438,0.716666666666667,0.707317073170732,0.773983739837398,237
0.683168316831683,348.174568487865,964.3497512465,0.745762711864407,0.595238095238095,0.739305891848265,238
0.683168316831683,49.1534044667011,954.057950041547,0.745762711864407,0.595238095238095,0.753833736884584,239
0.653465346534653,-732.719172847053,-262.37741198205,0.694915254237288,0.595238095238095,0.732849071832123,240
0.693069306930693,467.610595423892,892.90028887892,0.706896551724138,0.674418604651163,0.752606255012029,241
0.683168316831683,-117.062607190487,1098.69836606181,0.701754385964912,0.659090909090909,0.761164274322169,242
0.702970297029703,380.786395658516,480.711972342899,0.724137931034483,0.674418604651163,0.754611066559743,243
0.702970297029703,362.349157515395,357.403732799094,0.706896551724138,0.697674418604651,0.774258219727346,244
0.683168316831683,-167.607269499856,476.690754936554,0.689655172413793,0.674418604651163,0.765838011226945,245
0.712871287128713,382.716804574218,155.050013533611,0.724137931034483,0.697674418604651,0.780673616680032,246
0.712871287128713,395.568854485092,-575.988983625537,0.706896551724138,0.720930232558139,0.769446672012831,247
0.683168316831683,-163.646831789418,-77.9137275183659,0.672413793103448,0.697674418604651,0.761427425821973,248
0.633663366336634,-1118.23016512275,214.997686628613,0.644067796610169,0.619047619047619,0.725988700564972,249
0.683168316831683,219.448406305819,136.907205153004,0.672413793103448,0.697674418604651,0.752606255012029,250
0.633663366336634,-1104.62566776825,843.395955026882,0.631578947368421,0.636363636363636,0.737639553429027,251
0.693069306930693,-82.169240753004,563.527375238526,0.672413793103448,0.720930232558139,0.759823576583801,252
0.673267326732673,-448.280351864115,364.860646838066,0.649122807017544,0.704545454545455,0.759170653907496,253
0.693069306930693,-167.977321561085,649.9007084434,0.678571428571429,0.711111111111111,0.775396825396825,254
0.693069306930693,-47.143988227751,1097.59320470774,0.672727272727273,0.717391304347826,0.777470355731225,255
0.673267326732673,-502.396513480277,872.904888171718,0.678571428571429,0.666666666666667,0.766269841269841,256
0.663366336633663,-656.698731058356,264.324156709925,0.660714285714286,0.666666666666667,0.742460317460317,257
0.693069306930693,-130.881361965125,1529.57011668465,0.678571428571429,0.711111111111111,0.794047619047619,258
0.683168316831683,-417.395028037615,1011.43197489574,0.727272727272727,0.630434782608696,0.788932806324111,259
0.683168316831683,-444.475638059401,1007.42873381571,0.709090909090909,0.652173913043478,0.779051383399209,260
0.663366336633663,-748.02721194566,897.890033745098,0.696428571428571,0.622222222222222,0.767063492063492,261
0.673267326732673,-548.010991594754,1671.60493858789,0.678571428571429,0.666666666666667,0.758333333333333,262
0.673267326732673,-522.901563985327,1591.78522981014,0.714285714285714,0.622222222222222,0.751984126984127,263
0.702970297029703,60.028599720699,1516.62215884539,0.701754385964912,0.704545454545455,0.767543859649123,264
0.653465346534653,-919.32687173139,979.264953151933,0.684210526315789,0.613636363636364,0.752392344497608,265
0.673267326732673,-626.161888566407,1566.73356704503,0.736842105263158,0.590909090909091,0.777910685805423,266
0.683168316831683,-346.856333010851,1766.84192195848,0.736842105263158,0.613636363636364,0.76555023923445,267
0.653465346534653,-1060.74522189974,1376.87976587544,0.724137931034483,0.558139534883721,0.761828388131516,268
0.673267326732673,-554.93714109166,1574.73433886527,0.741379310344828,0.581395348837209,0.768243785084202,269
0.693069306930693,-288.987496866154,1016.28636640293,0.745762711864407,0.619047619047619,0.76634382566586,270
0.702970297029703,-48.078405957063,1508.97855438923,0.745762711864407,0.642857142857143,0.764326069410815,271
0.633663366336634,-1306.31011452346,97.1871593219761,0.711864406779661,0.523809523809524,0.738095238095238,272
0.663366336633663,-889.208093638475,1631.22983955688,0.728813559322034,0.571428571428571,0.759483454398709,273
0.673267326732673,-710.134019564401,1091.45715763069,0.733333333333333,0.585365853658537,0.758943089430894,274
0.693069306930693,-267.515303669823,1448.82473180134,0.716666666666667,0.658536585365854,0.76219512195122,275
0.683168316831683,-447.989869144388,860.682493698133,0.7,0.658536585365854,0.753658536585366,276
0.693069306930693,-303.915795070314,1925.79588791042,0.733333333333333,0.634146341463415,0.732113821138211,277
0.702970297029703,-165.582461736981,838.051318636617,0.716666666666667,0.682926829268293,0.745121951219512,278
0.712871287128713,14.417538263019,1222.27931286461,0.733333333333333,0.682926829268293,0.744715447154472,279
0.683168316831683,-525.682400112782,1372.94726594415,0.728813559322034,0.619047619047619,0.746973365617433,280
0.673267326732673,-596.726219939565,895.519628222395,0.728813559322034,0.595238095238095,0.735673930589185,281
0.683168316831683,-202.88778731817,730.340280951398,0.7,0.658536585365854,0.734552845528455,282
0.702970297029703,-80.162919593302,1738.47687428363,0.711864406779661,0.69047619047619,0.742130750605327,283
0.702970297029703,43.109130936813,1741.57111964461,0.745762711864407,0.642857142857143,0.758272800645682,284
0.712871287128713,101.978594806277,1978.78598538889,0.741379310344828,0.674418604651163,0.759021651964715,285
0.722772277227723,375.944112047656,1858.68578949708,0.724137931034483,0.720930232558139,0.750200481154771,286
0.702970297029703,-87.879417364109,1880.50873497621,0.719298245614035,0.681818181818182,0.736443381180223,287
0.683168316831683,-445.455174939867,1759.5537714305,0.714285714285714,0.644444444444444,0.728968253968254,288
0.683168316831683,-349.067156827711,1640.09730197404,0.719298245614035,0.636363636363636,0.732456140350877,289
0.673267326732673,-619.529249013941,1955.87686126493,0.684210526315789,0.659090909090909,0.732456140350877,290
0.732673267326733,902.808413323721,1897.19848082184,0.714285714285714,0.755555555555556,0.736111111111111,291
0.683168316831683,-424.991433887891,2174.85140045698,0.690909090909091,0.673913043478261,0.739525691699605,292
0.712871287128713,300.9176570212,1660.82496589863,0.722222222222222,0.702127659574468,0.716312056737589,293
0.702970297029703,90.008566112109,2562.88908535405,0.754716981132076,0.645833333333333,0.729559748427673,294
0.633663366336634,-1444.83930407045,1749.05004294503,0.716981132075472,0.541666666666667,0.736635220125786,295
0.623762376237624,-1563.76787549902,3141.22294901006,0.692307692307692,0.551020408163265,0.697802197802198,296
0.643564356435644,-839.125487526459,3166.89204060314,0.730769230769231,0.551020408163265,0.725274725274725,297
0.663366336633663,-305.438851581759,3126.3603692094,0.75,0.571428571428571,0.720172684458399,298
0.663366336633663,-655.737996880904,2233.94602047926,0.75,0.571428571428571,0.718602825745683,299
0.643564356435644,-464.482682361207,3129.2453803249,0.745098039215686,0.54,0.704705882352941,300
0.633663366336634,-1233.13148059018,3359.06019513972,0.686274509803922,0.58,0.722745098039216,301
0.663366336633663,-835.022236892697,3682.81935889888,0.725490196078431,0.6,0.72156862745098,302
0.653465346534653,-1159.26466113512,3494.92359100311,0.725490196078431,0.58,0.747843137254902,303
0.663366336633663,-731.147459709097,3269.97254974188,0.730769230769231,0.591836734693878,0.714285714285714,304
0.693069306930693,-494.341904153541,2994.76135738887,0.764705882352941,0.62,0.743921568627451,305
0.683168316831683,-699.402954214591,2727.42154034317,0.730769230769231,0.63265306122449,0.733908948194662,306
0.663366336633663,-1020.65327252373,2044.63881042421,0.769230769230769,0.551020408163265,0.727629513343799,307
0.663366336633663,-834.322381192841,2449.46575519484,0.769230769230769,0.551020408163265,0.712323390894819,308
0.732673267326733,242.891418079782,2080.25940598849,0.788461538461538,0.673469387755102,0.732731554160126,309
0.712871287128713,-109.713422899672,2700.69230642139,0.788461538461538,0.63265306122449,0.737048665620094,310
0.693069306930693,-215.660827985009,2908.47008419917,0.788461538461538,0.591836734693878,0.744505494505495,311
0.712871287128713,139.303329721084,2872.35897308805,0.807692307692308,0.612244897959184,0.729984301412873,312
0.732673267326733,507.930447581612,2730.96381853501,0.807692307692308,0.653061224489796,0.729984301412873,313
0.653465346534653,-919.144144492981,3393.05679801929,0.754716981132076,0.541666666666667,0.705974842767296,314
0.693069306930693,-181.391574482346,1720.91394087643,0.788461538461538,0.591836734693878,0.724097331240188,315
0.732673267326733,463.459265169253,2053.9436165148,0.807692307692308,0.653061224489796,0.732731554160126,316
0.712871287128713,192.023946675111,2547.81870278119,0.803921568627451,0.62,0.729411764705882,317
0.712871287128713,168.726455635684,2058.70552127671,0.803921568627451,0.62,0.730980392156863,318
0.712871287128713,142.377249286478,1722.9258760853,0.807692307692308,0.612244897959184,0.729199372056515,319
0.702970297029703,-50.3273398671389,1514.59077433722,0.792452830188679,0.604166666666667,0.733490566037736,320
0.693069306930693,-143.234127640688,2227.06915279264,0.792452830188679,0.583333333333333,0.739779874213837,321
0.742574257425743,730.18218891825,1894.1334609771,0.814814814814815,0.659574468085106,0.737982663514578,322
0.653465346534653,-367.879799366531,1871.26815566397,0.777777777777778,0.51063829787234,0.706855791962175,323
0.722772277227723,387.050815434234,2332.80313905854,0.792452830188679,0.645833333333333,0.724842767295597,324
0.673267326732673,-635.762804637451,2300.84618559263,0.740740740740741,0.595744680851064,0.705673758865248,325
0.663366336633663,-590.537467742284,3165.90360804136,0.740740740740741,0.574468085106383,0.702915681639086,326
0.693069306930693,-324.435807776527,3114.67996240595,0.703703703703704,0.680851063829787,0.708037825059102,327
0.663366336633663,-580.827119835005,3195.30433803033,0.716981132075472,0.604166666666667,0.709119496855346,328
0.683168316831683,-292.459256333902,2337.58121436834,0.754716981132076,0.604166666666667,0.700864779874214,329
0.683168316831683,-29.7841716383569,1144.62243401825,0.788461538461538,0.571428571428571,0.699764521193093,330
0.643564356435644,-461.642934855817,1971.34754319118,0.769230769230769,0.510204081632653,0.697802197802198,331
0.683168316831683,-84.3284130399769,3276.24626623252,0.725490196078431,0.64,0.708627450980392,332
0.693069306930693,370.11698824366,2750.97082130551,0.764705882352941,0.62,0.724313725490196,333
0.683168316831683,-263.159972167858,2989.47356392589,0.76,0.607843137254902,0.703529411764706,334
0.663366336633663,-395.033421299372,1912.80046225279,0.74,0.588235294117647,0.657647058823529,335
0.643564356435644,-1114.1856131935,1664.91452466097,0.72,0.568627450980392,0.668235294117647,336
0.673267326732673,34.5285445125941,1976.99493854445,0.8,0.549019607843137,0.691764705882353,337
0.594059405940594,-1723.40293560775,2722.78913724147,0.72,0.470588235294118,0.651372549019608,338
0.653465346534653,-602.727321601967,3572.91851766497,0.74,0.568627450980392,0.694117647058824,339
0.623762376237624,-1240.16592917381,3041.57348661405,0.68,0.568627450980392,0.668627450980392,340
0.663366336633663,-464.530731038617,3801.18430063663,0.72,0.607843137254902,0.690196078431373,341
0.594059405940594,-1435.65869578334,2931.69996144641,0.7,0.490196078431373,0.643137254901961,342
0.653465346534653,-472.88844612047,2210.26456966038,0.68,0.627450980392157,0.678039215686275,343
0.633663366336634,-595.759705884352,2964.60823674599,0.72,0.549019607843137,0.665098039215686,344
0.613861386138614,-1173.97711737002,1598.3588652025,0.66,0.568627450980392,0.643921568627451,345
0.653465346534653,-575.286596421434,1386.86215572625,0.705882352941177,0.6,0.659607843137255,346
0.643564356435644,-786.756931641768,3141.59200276847,0.666666666666667,0.62,0.650588235294118,347
0.643564356435644,-806.237451122288,2388.10349255582,0.686274509803922,0.6,0.643137254901961,348
0.673267326732673,-324.314374199211,2974.81747926981,0.745098039215686,0.6,0.682352941176471,349
0.643564356435644,-932.567983335173,2794.03182348415,0.72,0.568627450980392,0.665882352941176,350
0.643564356435644,-604.444054075341,1610.8338702862,0.74,0.549019607843137,0.650588235294118,351
0.643564356435644,-818.896916028203,2895.16264187304,0.764705882352941,0.52,0.674509803921569,352
0.653465346534653,-652.073477840667,3670.84519529753,0.76,0.549019607843137,0.665490196078431,353
0.594059405940594,-1683.61913825043,1933.43989528353,0.74,0.450980392156863,0.635294117647059,354
0.613861386138614,-1409.35789840095,3215.54817558874,0.725490196078431,0.5,0.649019607843137,355
