"ann_acc_mlnet","ann_profit_mlnet","ann_utility_profit_mlnet","ann_sens_mlnet","ann_spec_mlnet","ann_auc_mlnet"
0.603960396039604,991.870930262873,1428.89604403799,0.527272727272727,0.695652173913043,0.681818181818182
0.554455445544555,-316.327166326527,359.183757390279,0.454545454545455,0.673913043478261,0.633596837944664
0.584158415841584,1165.24901215708,2009.37660678468,0.436363636363636,0.760869565217391,0.652173913043478
0.633663366336634,1749.91442328591,1295.31370809696,0.490909090909091,0.804347826086957,0.653359683794466
0.574257425742574,663.70903099239,1040.07949343883,0.425925925925926,0.74468085106383,0.645390070921986
0.584158415841584,945.977066477705,489.884205090727,0.415094339622642,0.770833333333333,0.652908805031447
0.643564356435644,2086.01153011654,1360.07373479639,0.519230769230769,0.775510204081633,0.673469387755102
0.623762376237624,1435.65616056423,735.620024826547,0.490196078431373,0.76,0.632941176470588
0.603960396039604,777.612446108754,781.309890516412,0.470588235294118,0.74,0.645490196078431
0.643564356435644,1941.5168919045,1749.16400296338,0.52,0.764705882352941,0.660392156862745
0.594059405940594,1176.17480148569,849.43877250399,0.42,0.764705882352941,0.633333333333333
0.603960396039604,967.308805424643,1501.04351473533,0.428571428571429,0.769230769230769,0.623626373626374
0.594059405940594,1008.27224652431,1429.07130857337,0.4375,0.735849056603774,0.636006289308176
0.594059405940594,796.318357276302,758.46166927831,0.446808510638298,0.722222222222222,0.635145784081954
0.594059405940594,186.937229689291,211.923011880956,0.446808510638298,0.722222222222222,0.645390070921986
0.584158415841584,556.601222559167,1456.42661938456,0.446808510638298,0.703703703703704,0.641055949566588
0.613861386138614,1140.5067342588,1287.48782669577,0.48936170212766,0.722222222222222,0.650906225374311
0.584158415841584,678.169749611565,915.087387529203,0.456521739130435,0.690909090909091,0.625296442687747
0.613861386138614,1228.46808450275,1028.81700355756,0.422222222222222,0.767857142857143,0.66031746031746
0.633663366336634,1490.40045165251,801.393580504338,0.5,0.745454545454545,0.661264822134387
0.643564356435644,809.726509652484,1276.58859201457,0.58695652173913,0.690909090909091,0.662055335968379
0.633663366336634,1299.69208982395,1023.02335276391,0.511111111111111,0.732142857142857,0.649206349206349
0.594059405940594,-482.950684540729,266.431318389262,0.466666666666667,0.696428571428571,0.641666666666667
0.633663366336634,427.809670453035,-95.923806357167,0.543478260869565,0.709090909090909,0.630830039525692
0.643564356435644,1123.20830461826,594.408711366655,0.5,0.763636363636364,0.663636363636364
0.623762376237624,743.020348663713,78.2964167984771,0.521739130434783,0.709090909090909,0.651778656126482
0.633663366336634,511.950486159067,1063.71198552926,0.543478260869565,0.709090909090909,0.668774703557312
0.613861386138614,106.865759291732,1191.1930370864,0.521739130434783,0.690909090909091,0.664822134387352
0.623762376237624,886.64353706951,1133.71954439552,0.48936170212766,0.740740740740741,0.686761229314421
0.643564356435644,1426.44151686749,739.005739681711,0.51063829787234,0.759259259259259,0.653664302600473
0.603960396039604,252.906351549716,454.934593436653,0.58695652173913,0.618181818181818,0.66600790513834
0.603960396039604,218.858433284405,1154.33351321537,0.51063829787234,0.685185185185185,0.645390070921986
0.643564356435644,980.739234681337,1174.56593736674,0.543478260869565,0.727272727272727,0.697233201581028
0.653465346534653,1483.25281667879,1576.30533768719,0.543478260869565,0.745454545454545,0.687747035573123
0.643564356435644,1421.54417777578,705.713072606437,0.531914893617021,0.740740740740741,0.678881008668243
0.623762376237624,418.524948967051,390.823738108406,0.565217391304348,0.672727272727273,0.661660079051383
0.653465346534653,1137.68295762506,209.222933116297,0.565217391304348,0.727272727272727,0.6699604743083
0.643564356435644,2188.71516914114,2413.6175260435,0.511111111111111,0.75,0.665873015873016
0.643564356435644,2127.75510769721,2692.54534983002,0.533333333333333,0.732142857142857,0.686111111111111
0.633663366336634,1477.32956866297,940.011927393782,0.521739130434783,0.727272727272727,0.669169960474308
0.633663366336634,1872.29983788371,1951.28349311736,0.533333333333333,0.714285714285714,0.669444444444444
0.643564356435644,609.634776126075,1512.70013775602,0.577777777777778,0.696428571428571,0.678174603174603
0.613861386138614,1351.74826394545,1399.42347762066,0.521739130434783,0.690909090909091,0.693675889328063
0.673267326732673,2052.1476145948,1352.63870056975,0.622222222222222,0.714285714285714,0.689285714285714
0.633663366336634,1065.79511983487,1694.75793640638,0.565217391304348,0.690909090909091,0.692490118577075
0.613861386138614,-19.5070439511668,2102.37030092618,0.555555555555556,0.660714285714286,0.706349206349206
0.643564356435644,358.416307207479,2142.68181947299,0.6,0.678571428571429,0.695634920634921
0.702970297029703,2558.3081231714,2607.23101670299,0.644444444444444,0.75,0.746031746031746
0.633663366336634,1334.86508065625,2154.42785121902,0.577777777777778,0.678571428571429,0.707936507936508
0.673267326732673,1453.94444573562,2592.34208674195,0.630434782608696,0.709090909090909,0.698814229249012
0.653465346534653,1462.34029361534,2779.67362694867,0.521739130434783,0.763636363636364,0.725296442687747
0.633663366336634,698.091631882803,2548.04160783278,0.565217391304348,0.690909090909091,0.706324110671937
0.653465346534653,734.790754871424,974.040394121064,0.58695652173913,0.709090909090909,0.709881422924901
0.633663366336634,567.095960887131,920.823714614886,0.51063829787234,0.740740740740741,0.680851063829787
0.633663366336634,296.289657689525,1042.90341430328,0.625,0.641509433962264,0.697720125786163
0.663366336633663,1036.07383486501,1040.54736743111,0.583333333333333,0.735849056603774,0.685141509433962
0.643564356435644,891.651500926541,1304.67511177624,0.541666666666667,0.735849056603774,0.683962264150943
0.673267326732673,1866.27585506703,2136.98773577891,0.604166666666667,0.735849056603774,0.689072327044025
0.623762376237624,1172.65266666123,2092.27989128845,0.553191489361702,0.685185185185185,0.698975571315997
0.584158415841584,-547.537490436361,887.513014614144,0.468085106382979,0.685185185185185,0.662332545311269
0.673267326732673,1934.20553799671,1953.74842563216,0.617021276595745,0.722222222222222,0.692671394799054
0.603960396039604,-106.920165036429,1012.22365410739,0.48936170212766,0.703703703703704,0.637903861308117
0.673267326732673,2975.64853943971,3219.81578121565,0.543478260869565,0.781818181818182,0.687747035573123
0.574257425742574,-501.784172775611,1522.11130372856,0.521739130434783,0.618181818181818,0.621343873517787
0.554455445544555,-612.91818369223,1526.75588619923,0.521739130434783,0.581818181818182,0.600395256916996
0.584158415841584,-705.04073103217,2186.65738566595,0.5,0.654545454545455,0.649407114624506
0.584158415841584,664.132598625031,1530.32966243079,0.434782608695652,0.709090909090909,0.657707509881423
0.574257425742574,429.842944068898,768.110714945365,0.478260869565217,0.654545454545455,0.601185770750988
0.554455445544555,-620.474516248562,480.240919684266,0.5,0.6,0.579841897233202
0.554455445544555,-1040.30572368847,578.032604649863,0.51063829787234,0.592592592592593,0.626871552403467
0.564356435643564,-435.435408818152,2089.3986460159,0.458333333333333,0.660377358490566,0.621069182389937
0.584158415841584,53.5436153782641,1020.75862259327,0.479166666666667,0.679245283018868,0.609669811320755
0.554455445544555,19.584002262642,1015.21892289756,0.510204081632653,0.596153846153846,0.621664050235479
0.584158415841584,484.63576209701,1562.36897659493,0.479166666666667,0.679245283018868,0.609276729559748
0.594059405940594,794.499304351856,766.851862188286,0.510204081632653,0.673076923076923,0.629120879120879
0.554455445544555,-851.015993554746,492.374432444377,0.448979591836735,0.653846153846154,0.59850863422292
0.584158415841584,832.188097040649,695.521430373983,0.571428571428571,0.596153846153846,0.616169544740973
0.594059405940594,512.717639961495,789.142556243685,0.489795918367347,0.692307692307692,0.628335949764521
0.603960396039604,262.765925009782,783.964081691809,0.5,0.705882352941177,0.612941176470588
0.584158415841584,-737.903478050926,2091.86342171598,0.530612244897959,0.634615384615385,0.654631083202512
0.653465346534653,1169.28810653196,1792.09189694445,0.551020408163265,0.75,0.658163265306122
0.594059405940594,186.762226614779,317.602907672853,0.489795918367347,0.692307692307692,0.6212715855573
0.584158415841584,-337.259512515656,2445.54427789683,0.530612244897959,0.634615384615385,0.627158555729984
0.544554455445545,-855.927470966222,1861.66512162637,0.36734693877551,0.711538461538462,0.588697017268446
0.594059405940594,846.479936441186,1612.21753217878,0.5,0.686274509803922,0.613333333333333
0.613861386138614,357.34074230199,2028.86856931369,0.509803921568627,0.72,0.683529411764706
0.603960396039604,-72.8114575837299,693.664609593601,0.509803921568627,0.7,0.6
0.574257425742574,322.512777812612,1365.46149576133,0.450980392156863,0.7,0.627450980392157
0.584158415841584,561.605022122248,924.2106773366,0.470588235294118,0.7,0.635294117647059
0.613861386138614,511.084391384224,883.641946550477,0.470588235294118,0.76,0.666666666666667
0.633663366336634,169.263619563453,2358.71465162318,0.538461538461538,0.73469387755102,0.706828885400314
0.564356435643564,-697.79025249042,851.906717206551,0.442307692307692,0.693877551020408,0.654238618524333
0.554455445544555,-1062.01186208287,642.458594996281,0.461538461538462,0.653061224489796,0.608712715855573
0.603960396039604,-371.086883395746,2463.52850121964,0.566037735849057,0.645833333333333,0.649764150943396
0.613861386138614,-52.1577368579039,1380.73922125645,0.528301886792453,0.708333333333333,0.628537735849057
0.643564356435644,1284.44761345795,2133.26213227247,0.537037037037037,0.765957446808511,0.670606776989756
0.594059405940594,567.446065137201,1060.39478308592,0.481481481481481,0.723404255319149,0.641055949566588
0.633663366336634,1352.59667241264,1926.80239422705,0.471698113207547,0.8125,0.656446540880503
0.584158415841584,49.822554421125,1064.60594229708,0.471698113207547,0.708333333333333,0.669025157232704
0.584158415841584,308.224843524678,381.305651605486,0.5,0.673469387755102,0.631475667189953
0.603960396039604,104.45458905316,1230.22596743324,0.538461538461538,0.673469387755102,0.633045525902669
0.584158415841584,-222.070971771139,1720.61173767628,0.519230769230769,0.653061224489796,0.614207221350078
0.534653465346535,-1391.24187333334,1282.678704999,0.5,0.571428571428571,0.611852433281005
0.653465346534653,1887.86221098813,2813.59814172406,0.557692307692308,0.755102040816326,0.671114599686028
0.564356435643564,-890.598610565256,387.640950766874,0.471698113207547,0.666666666666667,0.643867924528302
0.544554455445545,-1013.88978098125,-695.54327241735,0.462962962962963,0.638297872340426,0.596532702915682
0.574257425742574,-583.717248200023,-69.519387237456,0.5,0.659574468085106,0.629235618597321
0.485148514851485,-2179.32634120042,-1517.84684030915,0.418181818181818,0.565217391304348,0.550592885375494
0.544554455445545,971.652494778417,161.804009929934,0.410714285714286,0.711111111111111,0.605952380952381
0.524752475247525,-1945.91285348819,-287.01674959209,0.526315789473684,0.522727272727273,0.539074960127592
0.534653465346535,-446.42469458827,-1480.01055317413,0.43859649122807,0.659090909090909,0.556618819776714
0.534653465346535,-608.102660460609,-497.799630157578,0.448275862068966,0.651162790697674,0.587409783480353
0.524752475247525,-1354.00099959424,-571.256891850136,0.406779661016949,0.69047619047619,0.596045197740113
0.524752475247525,-1143.52915363853,-360.644423989091,0.416666666666667,0.682926829268293,0.57520325203252
0.495049504950495,-1917.95367332952,6.92727905142799,0.409836065573771,0.625,0.581967213114754
0.495049504950495,-1916.35549694874,-153.022163615406,0.360655737704918,0.7,0.570081967213115
0.495049504950495,-1536.85693995018,-1818.0690611623,0.39344262295082,0.65,0.568032786885246
0.514851485148515,-546.656122249366,296.828726235483,0.4,0.682926829268293,0.57479674796748
0.495049504950495,-1180.24438583763,-1355.83962393287,0.35,0.707317073170732,0.450406504065041
0.534653465346535,-488.251260023748,-1041.21438180762,0.491803278688525,0.6,0.571311475409836
0.504950495049505,-1560.61700238949,-834.146036755409,0.409836065573771,0.65,0.567622950819672
0.524752475247525,-388.414621437109,615.204612595242,0.426229508196721,0.675,0.577868852459016
0.534653465346535,-942.285472807961,485.986167641502,0.475409836065574,0.625,0.585245901639344
0.485148514851485,-1017.50720636658,442.454914845544,0.387096774193548,0.641025641025641,0.598842018196857
0.514851485148515,-1285.41077343326,-106.486617260529,0.409836065573771,0.675,0.552049180327869
0.465346534653465,-2153.81144683393,-1916.32670765524,0.344262295081967,0.65,0.535655737704918
0.514851485148515,-1322.88828149901,-1028.45343713492,0.419354838709677,0.666666666666667,0.564929693961952
0.524752475247525,-423.614328949191,-335.947892119637,0.426229508196721,0.675,0.565573770491803
0.435643564356436,-2855.33042768142,-1344.6388107398,0.366666666666667,0.536585365853659,0.48130081300813
0.475247524752475,-1514.28471711958,-534.417752323369,0.406779661016949,0.571428571428571,0.54317998385795
0.475247524752475,-1657.9968383317,-422.096323751939,0.406779661016949,0.571428571428571,0.5682001614205
0.495049504950495,-1021.40185625285,-951.266625673665,0.406779661016949,0.619047619047619,0.562146892655367
0.495049504950495,-948.085357936349,-1446.18418360593,0.362068965517241,0.674418604651163,0.580593424218124
0.514851485148515,527.274119187834,334.848853012568,0.372881355932203,0.714285714285714,0.529055690072639
0.495049504950495,-860.980430387471,-1636.0934655005,0.389830508474576,0.642857142857143,0.49273607748184
0.495049504950495,-809.339894853746,-72.2022238918709,0.423728813559322,0.595238095238095,0.538337368845843
0.485148514851485,-134.793402879687,330.248613927036,0.355932203389831,0.666666666666667,0.479822437449556
0.475247524752475,-998.213450455745,643.216343403294,0.4,0.585365853658537,0.485365853658537
0.544554455445545,30.2013247961691,-593.94996251301,0.483333333333333,0.634146341463415,0.561788617886179
0.455445544554455,-2041.63394519699,-1259.29214484049,0.35,0.609756097560976,0.50650406504065
0.504950495049505,-837.123063704016,-1609.1811445121,0.4,0.658536585365854,0.539837398373984
0.485148514851485,-1505.67499100485,-1725.82203181088,0.442622950819672,0.55,0.479098360655738
0.514851485148515,-1176.46376105832,-441.243172823028,0.442622950819672,0.625,0.515573770491803
0.544554455445545,-555.64848369573,226.927273880028,0.483333333333333,0.634146341463415,0.560162601626016
0.485148514851485,-1903.77291895571,-1938.13668780478,0.409836065573771,0.6,0.477049180327869
0.475247524752475,-1532.951440046,-1436.44880052865,0.409836065573771,0.575,0.510245901639344
0.495049504950495,-1867.96761527957,-983.733767366474,0.451612903225806,0.564102564102564,0.466501240694789
0.504950495049505,-2044.56581011306,-1306.13146667871,0.435483870967742,0.615384615384615,0.519023986765922
0.485148514851485,-2111.09757142743,-2260.97413630399,0.451612903225806,0.538461538461538,0.50206782464847
0.495049504950495,-1845.72540355526,-1569.79483085998,0.451612903225806,0.564102564102564,0.508271298593879
0.534653465346535,-403.933069262924,-1133.33422366408,0.532258064516129,0.538461538461538,0.51778329197684
0.485148514851485,-999.638434968288,-870.092980422833,0.409836065573771,0.6,0.51516393442623
0.485148514851485,-1574.14901697887,-747.00518689109,0.387096774193548,0.641025641025641,0.531430934656741
0.495049504950495,-1473.73465656451,-1116.45651803637,0.444444444444444,0.578947368421053,0.520050125313283
0.504950495049505,-1245.30053262023,-878.382702023149,0.46031746031746,0.578947368421053,0.528822055137845
0.514851485148515,-688.61330685151,-1770.68933024332,0.483870967741935,0.564102564102564,0.511579818031431
0.485148514851485,-1772.62784914192,-1995.32546761539,0.451612903225806,0.538461538461538,0.49793217535153
0.524752475247525,-1186.40084963905,-2283.69189193009,0.524590163934426,0.525,0.498770491803279
0.485148514851485,-1821.41633715454,-2857.95182317532,0.426229508196721,0.575,0.498770491803279
0.524752475247525,-1044.64960972992,-1422.03863152683,0.467741935483871,0.615384615384615,0.524813895781638
0.544554455445545,-666.253219491423,-1878.57645181466,0.524590163934426,0.575,0.493032786885246
0.554455445544555,-405.858799097004,-1322.95475869296,0.508196721311475,0.625,0.563524590163934
0.574257425742574,-92.3535396249249,-614.591394362779,0.524590163934426,0.65,0.575
0.534653465346535,-965.796996752593,-1782.21645448784,0.475409836065574,0.625,0.573770491803279
0.524752475247525,-1144.363583786,-2476.21543563785,0.459016393442623,0.625,0.565163934426229
0.475247524752475,-2271.72619845766,-2934.45347118493,0.442622950819672,0.525,0.472540983606557
0.485148514851485,-1684.16536848303,-2484.13074554503,0.4,0.609756097560976,0.555284552845528
0.564356435643564,-523.771541365069,-1242.24419897566,0.524590163934426,0.625,0.59344262295082
0.544554455445545,-854.843579161244,-2568.07179730326,0.475409836065574,0.65,0.565983606557377
0.485148514851485,-1758.50259292501,-2631.59729365625,0.403225806451613,0.615384615384615,0.546319272125724
0.455445544554455,-2659.60846564146,-2828.37462084137,0.426229508196721,0.5,0.480737704918033
0.554455445544555,-764.619968797642,-2298.38251649394,0.491803278688525,0.65,0.581967213114754
0.514851485148515,-1701.10856422067,-1859.3160703161,0.483333333333333,0.560975609756098,0.591869918699187
0.544554455445545,-895.848691243402,-1847.37722271869,0.508474576271186,0.595238095238095,0.529055690072639
0.504950495049505,-1642.88398631823,-2388.92908890081,0.474576271186441,0.547619047619048,0.536723163841808
0.623762376237624,566.337829541516,-602.002428219181,0.593220338983051,0.666666666666667,0.601291364003228
0.534653465346535,-918.861581282962,-1046.91757222688,0.46551724137931,0.627906976744186,0.622293504410585
0.534653465346535,-920.325063759308,-1295.77960921385,0.5,0.581395348837209,0.596230954290297
0.475247524752475,-2610.77359670784,-1427.58902543116,0.448275862068966,0.511627906976744,0.550922213311949
0.544554455445545,-521.68841770887,-1198.0004989677,0.456140350877193,0.659090909090909,0.608851674641148
0.554455445544555,-167.476769159649,-1309.45312566988,0.482758620689655,0.651162790697674,0.617882919005613
0.594059405940594,269.336023001048,-888.454354736085,0.525423728813559,0.69047619047619,0.61501210653753
0.564356435643564,-403.236915781862,-1351.63472364775,0.483333333333333,0.682926829268293,0.607723577235772
0.584158415841584,206.476881293548,-448.054464553585,0.540983606557377,0.65,0.627049180327869
0.603960396039604,690.9492054763,-646.438039687854,0.548387096774194,0.692307692307692,0.616625310173697
0.603960396039604,15.348124236934,-1521.76341595431,0.557377049180328,0.675,0.636475409836066
0.603960396039604,427.915550602866,-112.993540306224,0.524590163934426,0.725,0.660655737704918
0.574257425742574,-480.279711723382,-928.898012697699,0.524590163934426,0.65,0.65
0.554455445544555,-573.7290993107,-869.106171730918,0.508196721311475,0.625,0.641393442622951
0.643564356435644,884.224346596467,44.4491441952851,0.6,0.707317073170732,0.696747967479675
0.594059405940594,113.515015544438,-1103.14288552136,0.516666666666667,0.707317073170732,0.654878048780488
0.584158415841584,-139.176994538877,-44.4631898250709,0.5,0.707317073170732,0.695121951219512
0.564356435643564,-651.542430486099,-1055.31757565904,0.533333333333333,0.609756097560976,0.615853658536585
0.633663366336634,753.724111537408,-137.063825692298,0.576271186440678,0.714285714285714,0.656981436642454
0.623762376237624,689.465597246066,388.400554417113,0.576271186440678,0.69047619047619,0.682001614205004
0.603960396039604,642.902061247273,318.529845441301,0.542372881355932,0.69047619047619,0.688458434221146
0.594059405940594,114.549723547232,556.285744177236,0.53448275862069,0.674418604651163,0.653167602245389
0.574257425742574,113.157577019835,411.057408669666,0.491228070175439,0.681818181818182,0.67902711323764
0.633663366336634,706.403515932938,217.218283859775,0.586206896551724,0.697674418604651,0.663191659983961
0.673267326732673,1448.12214241377,77.0589061065861,0.637931034482759,0.720930232558139,0.713712910986367
0.554455445544555,-583.1478286613,-757.018331939698,0.53448275862069,0.581395348837209,0.643945469125902
0.633663366336634,440.461831878069,-500.754188370457,0.586206896551724,0.697674418604651,0.690858059342422
0.603960396039604,-66.6888415226038,-770.747601390187,0.551724137931034,0.674418604651163,0.682036888532478
0.603960396039604,385.166487522989,-376.419010312508,0.53448275862069,0.697674418604651,0.700882117080994
0.574257425742574,47.3483318926371,-822.523523162975,0.474576271186441,0.714285714285714,0.673123486682809
0.663366336633663,1419.21889443838,-127.467058031449,0.637931034482759,0.697674418604651,0.681635926222935
0.603960396039604,366.441824574188,-313.120285710539,0.526315789473684,0.704545454545455,0.690191387559809
0.683168316831683,2060.39084593247,636.476128411736,0.655172413793103,0.720930232558139,0.693263833199679
0.623762376237624,755.457625563011,-572.025886877594,0.578947368421053,0.681818181818182,0.66866028708134
0.653465346534653,901.331540600675,-393.310783449541,0.642857142857143,0.666666666666667,0.671428571428571
0.683168316831683,1605.03713171012,311.333737724215,0.654545454545455,0.717391304347826,0.672332015810277
0.663366336633663,1331.16198428914,24.2875678559011,0.625,0.711111111111111,0.671428571428571
0.564356435643564,-231.773438087136,-1465.3055207384,0.517857142857143,0.622222222222222,0.646031746031746
0.683168316831683,1528.43786990735,321.690129343824,0.678571428571429,0.688888888888889,0.705555555555555
0.623762376237624,592.826928368553,-772.74854777861,0.581818181818182,0.673913043478261,0.677075098814229
0.673267326732673,1269.44766630508,-105.969900554255,0.618181818181818,0.739130434782609,0.708300395256917
0.603960396039604,213.864635525076,386.789927074388,0.589285714285714,0.622222222222222,0.694444444444444
0.603960396039604,-81.6278544153359,-1318.33074956231,0.589285714285714,0.622222222222222,0.602777777777778
0.574257425742574,-235.519466615774,-1474.25856550069,0.571428571428571,0.577777777777778,0.59047619047619
0.623762376237624,295.181815327496,-71.4496307118428,0.631578947368421,0.613636363636364,0.645933014354067
0.613861386138614,465.870371019099,-245.567613044865,0.614035087719298,0.613636363636364,0.659489633173844
0.564356435643564,-802.730687700995,-1596.79620204342,0.526315789473684,0.613636363636364,0.632775119617225
0.603960396039604,-220.600641820948,-743.99271371034,0.56140350877193,0.659090909090909,0.639154704944179
0.653465346534653,791.169524475079,-416.549815152154,0.603448275862069,0.720930232558139,0.668404170008019
0.594059405940594,-170.810641136052,-1508.84270300119,0.568965517241379,0.627906976744186,0.627506014434643
0.643564356435644,477.243916056436,-544.232756417557,0.610169491525424,0.69047619047619,0.6727199354318
0.584158415841584,-445.005569587947,-691.585195635657,0.542372881355932,0.642857142857143,0.646892655367232
0.623762376237624,313.560311649148,-861.351304512468,0.576271186440678,0.69047619047619,0.65819209039548
0.623762376237624,215.591991417963,-940.464119617067,0.593220338983051,0.666666666666667,0.635996771589992
0.603960396039604,-113.613043076385,-918.941865292684,0.55,0.682926829268293,0.672357723577236
0.613861386138614,109.933481864123,-275.138346256904,0.583333333333333,0.658536585365854,0.654065040650406
0.633663366336634,375.599552320421,-544.512349446695,0.583333333333333,0.707317073170732,0.643089430894309
0.643564356435644,763.944114297016,-532.020094776582,0.633333333333333,0.658536585365854,0.652845528455285
0.603960396039604,-82.045860259202,165.244033754831,0.533333333333333,0.707317073170732,0.663008130081301
0.673267326732673,678.337130932613,154.119826135608,0.666666666666667,0.682926829268293,0.664634146341463
0.643564356435644,885.705810584574,153.6971720467,0.610169491525424,0.69047619047619,0.663841807909605
0.564356435643564,-566.120135066433,-1024.39600150019,0.508474576271186,0.642857142857143,0.631961259079903
0.584158415841584,-418.395117664625,-464.422111204162,0.5,0.707317073170732,0.652032520325203
0.574257425742574,-496.895498115805,-1688.55092359396,0.474576271186441,0.714285714285714,0.662227602905569
0.584158415841584,-388.155911194038,-1178.9946742176,0.559322033898305,0.619047619047619,0.625504439063761
0.643564356435644,1281.11589962669,-183.084630291918,0.603448275862069,0.697674418604651,0.678027265437049
0.673267326732673,1261.75983520484,38.2000840191111,0.637931034482759,0.720930232558139,0.688853247794707
0.584158415841584,-313.233939018472,-719.583167275594,0.491228070175439,0.704545454545455,0.649920255183413
0.594059405940594,137.766203327148,-233.869755276894,0.589285714285714,0.6,0.659126984126984
0.623762376237624,549.509678241061,-407.417185109613,0.56140350877193,0.704545454545455,0.671052631578947
0.633663366336634,1170.58020442956,825.331029045129,0.578947368421053,0.704545454545455,0.70933014354067
0.653465346534653,1302.5271655075,934.960843576191,0.607142857142857,0.711111111111111,0.701190476190476
0.663366336633663,1598.00312913576,470.630962295511,0.672727272727273,0.652173913043478,0.677075098814229
0.653465346534653,1091.7617098352,-546.769568827659,0.62962962962963,0.680851063829787,0.661544523246651
0.544554455445545,-672.101365451688,44.608774290367,0.490566037735849,0.604166666666667,0.613993710691824
0.613861386138614,498.321096404529,267.939809055158,0.566037735849057,0.666666666666667,0.677279874213837
0.643564356435644,1841.77087581118,2813.30596353048,0.596153846153846,0.693877551020408,0.707221350078493
