"iteration","logistic_acc","logistic_profit","logistic_utility_profit","logistic_sens","logistic_spec","logistic_auc","gbm_acc","gbm_profit","gbm_utility_profit","gbm_sens","gbm_spec","gbm_auc","rf_acc","rf_profit","rf_utility_profit","rf_sens","rf_spec","rf_auc","ann_acc","ann_profit","ann_utility_profit","ann_sens","ann_spec","ann_auc","ann_acc_mlnet","ann_profit_mlnet","ann_utility_profit_mlnet","ann_sens_mlnet","ann_spec_mlnet","ann_auc_mlnet","logistic_acc_nb","logistic_profit_nb","logistic_utility_profit_nb","logistic_sens_nb","logistic_spec_nb","logistic_auc_nb","gbm_acc_nb","gbm_profit_nb","gbm_utility_profit_nb","gbm_sens_nb","gbm_spec_nb","gbm_auc_nb","rf_acc_nb","rf_profit_nb","rf_utility_profit_nb","rf_sens_nb","rf_spec_nb","rf_auc_nb","logistic_acc_b","logistic_profit_b","logistic_utility_profit_b","logistic_sens_b","logistic_spec_b","logistic_auc_b","gbm_acc_b","gbm_profit_b","gbm_utility_profit_b","gbm_sens_b","gbm_spec_b","gbm_auc_b","rf_acc_b","rf_profit_b","rf_utility_profit_b","rf_sens_b","rf_spec_b","rf_auc_b","ann_acc_b","ann_profit_b","ann_utility_profit_b","ann_sens_b","ann_spec_b","ann_auc_b","ann_acc_nb","ann_profit_nb","ann_utility_profit_nb","ann_sens_nb","ann_spec_nb","ann_auc_nb","ann_acc_nb_mlnet","ann_profit_nb_mlnet","ann_utility_profit_nb_mlnet","ann_sens_nb_mlnet","ann_spec_nb_mlnet","ann_auc_nb_mlnet"
105,0.653465346534653,1680.30031846489,1680.30031846489,0.702127659574468,0.611111111111111,0.67612293144208,0.653465346534653,344.316104614166,2566.73436048322,0.617021276595745,0.685185185185185,0.740740740740741,0.603960396039604,-1105.63741820448,1068.98472806607,0.680851063829787,0.537037037037037,0.735618597320725,0.643564356435644,1247.88638296705,1345.15911023978,0.659574468085106,0.62962962962963,0.673758865248227,0.673267326732673,1934.20553799671,1953.74842563216,0.617021276595745,0.722222222222222,0.692671394799054,0.633663366336634,1018.4345111892,1018.4345111892,0.617021276595745,0.648148148148148,0.632584712371946,0.603960396039604,-258.304093223423,-158.304093223423,0.595744680851064,0.611111111111111,0.68715524034673,0.702970297029703,1361.22405365699,1008.96789304924,0.808510638297872,0.611111111111111,0.732663514578408,0.633663366336634,-737.773950236649,798.228567088188,0.638297872340426,0.62962962962963,0.725374310480693,0.623762376237624,37.0409598447412,-299.524858628511,0.617021276595745,0.62962962962963,0.682427107959023,0.584158415841584,-903.605773476016,-273.325225215254,0.553191489361702,0.611111111111111,0.654846335697399,0.643564356435644,-371.925088953004,1981.20528039099,0.638297872340426,0.648148148148148,0.726162332545311,0.594059405940594,298.787533062575,-51.2383468546089,0.702127659574468,0.5,0.64736012608353,0.594059405940594,298.787533062575,-51.2383468546089,0.702127659574468,0.5,0.64736012608353
106,0.633663366336634,1423.63365179822,1423.63365179822,0.659574468085106,0.611111111111111,0.649921197793538,0.653465346534653,512.649437947499,3023.20494871852,0.617021276595745,0.685185185185185,0.738376674546887,0.633663366336634,-491.100433450105,1272.85918694053,0.680851063829787,0.592592592592593,0.729511426319937,0.663366336633663,1560.55636004879,2443.55269704513,0.702127659574468,0.62962962962963,0.724192277383767,0.603960396039604,-106.920165036429,1012.22365410739,0.48936170212766,0.703703703703704,0.637903861308117,0.633663366336634,1166.07552072141,1166.07552072141,0.553191489361702,0.703703703703704,0.628447596532703,0.603960396039604,-290.858205777537,-313.58547850481,0.595744680851064,0.611111111111111,0.681245074862096,0.643564356435644,317.992510425447,434.145758661888,0.765957446808511,0.537037037037037,0.723207249802994,0.633663366336634,-724.137586600286,998.228567088188,0.638297872340426,0.62962962962963,0.723798266351458,0.613861386138614,-117.614912485156,110.970946100703,0.574468085106383,0.648148148148148,0.673758865248227,0.584158415841584,-883.235403105646,-669.1164710065,0.553191489361702,0.611111111111111,0.643420015760441,0.633663366336634,-680.951062978979,976.014810417911,0.680851063829787,0.592592592592593,0.721434200157604,0.603960396039604,499.173379100596,424.728934656152,0.723404255319149,0.5,0.648542159180457,0.603960396039604,499.173379100596,424.728934656152,0.723404255319149,0.5,0.648542159180457
107,0.633663366336634,1367.72456088913,1367.72456088913,0.673913043478261,0.6,0.638932806324111,0.643564356435644,235.225195523256,3560.06769381656,0.608695652173913,0.672727272727273,0.725296442687747,0.613861386138614,-891.432748194184,1110.0561566375,0.652173913043478,0.581818181818182,0.70098814229249,0.603960396039604,-40.3732923521199,267.589670610843,0.695652173913043,0.527272727272727,0.674703557312253,0.673267326732673,2975.64853943971,3219.81578121565,0.543478260869565,0.781818181818182,0.687747035573123,0.594059405940594,1537.8820178113,1537.8820178113,0.565217391304348,0.618181818181818,0.609090909090909,0.574257425742574,-771.970571672511,-771.970571672511,0.565217391304348,0.581818181818182,0.66798418972332,0.633663366336634,224.901829176872,1373.29689737824,0.760869565217391,0.527272727272727,0.70197628458498,0.623762376237624,-846.864859327559,1798.22856708819,0.630434782608696,0.618181818181818,0.708695652173913,0.603960396039604,-200.621377817598,33.0628327087182,0.58695652173913,0.618181818181818,0.665217391304348,0.574257425742574,-942.999712869956,-101.103002993032,0.543478260869565,0.6,0.637351778656126,0.643564356435644,-294.059476304784,2338.2290899148,0.630434782608696,0.654545454545455,0.704743083003952,0.643564356435644,539.2831193147,1871.69052672211,0.760869565217391,0.545454545454545,0.664822134387352,0.643564356435644,539.2831193147,1871.69052672211,0.760869565217391,0.545454545454545,0.664822134387352
108,0.633663366336634,1371.67713005909,1371.67713005909,0.673913043478261,0.6,0.649209486166008,0.653465346534653,326.875027173088,3500.97678472565,0.630434782608696,0.672727272727273,0.731620553359684,0.603960396039604,-1134.87513700742,1945.58279988154,0.652173913043478,0.563636363636364,0.706719367588933,0.574257425742574,-371.894882920352,787.42329889783,0.630434782608696,0.527272727272727,0.629249011857708,0.574257425742574,-501.784172775611,1522.11130372856,0.521739130434783,0.618181818181818,0.621343873517787,0.594059405940594,1541.83458698126,1541.83458698126,0.565217391304348,0.618181818181818,0.595256916996047,0.603960396039604,-140.231330521505,-402.568992859167,0.58695652173913,0.618181818181818,0.668379446640316,0.663366336633663,721.323808974138,1526.10228040102,0.782608695652174,0.563636363636364,0.71501976284585,0.623762376237624,-842.912290157598,1839.21817329519,0.630434782608696,0.618181818181818,0.707905138339921,0.613861386138614,81.9026199237922,53.3311913523632,0.58695652173913,0.636363636363636,0.663636363636364,0.574257425742574,-952.919197572049,-388.800265472903,0.543478260869565,0.6,0.630632411067194,0.643564356435644,-290.106907134823,1964.01119669691,0.630434782608696,0.654545454545455,0.705928853754941,0.603960396039604,919.205898915723,1214.29906661759,0.608695652173913,0.6,0.632806324110672,0.603960396039604,919.205898915723,1214.29906661759,0.608695652173913,0.6,0.632806324110672
109,0.643564356435644,1615.62969922906,1615.62969922906,0.695652173913043,0.6,0.646837944664032,0.643564356435644,226.134286432347,4659.11403962761,0.58695652173913,0.690909090909091,0.730830039525692,0.603960396039604,-1049.87513700742,2447.01137131011,0.652173913043478,0.563636363636364,0.71600790513834,0.584158415841584,-216.269137325903,-534.364375421141,0.630434782608696,0.545454545454545,0.631620553359684,0.554455445544555,-612.91818369223,1526.75588619923,0.521739130434783,0.581818181818182,0.600395256916996,0.594059405940594,1411.47510985707,1411.47510985707,0.543478260869565,0.636363636363636,0.625494071146245,0.603960396039604,-163.961913663852,-521.88399158593,0.608695652173913,0.6,0.671146245059289,0.643564356435644,589.380466481597,1701.10228040102,0.782608695652174,0.527272727272727,0.699407114624506,0.623762376237624,-842.912290157598,1152.18113625815,0.630434782608696,0.618181818181818,0.705138339920949,0.603960396039604,-250.073826568784,-489.481317369463,0.565217391304348,0.636363636363636,0.654545454545455,0.574257425742574,-952.919197572049,-204.726191398829,0.543478260869565,0.6,0.631225296442688,0.653465346534653,-103.150385395693,2537.16848385419,0.630434782608696,0.672727272727273,0.703162055335968,0.584158415841584,342.571952939672,226.407678617503,0.695652173913043,0.490909090909091,0.640316205533597,0.584158415841584,342.571952939672,226.407678617503,0.695652173913043,0.490909090909091,0.640316205533597
110,0.643564356435644,1603.23653683589,1603.23653683589,0.695652173913043,0.6,0.646837944664032,0.633663366336634,-6.2588759608159,4642.44737296094,0.58695652173913,0.672727272727273,0.738339920948617,0.603960396039604,-1188.44476998881,2451.81175611049,0.630434782608696,0.581818181818182,0.715612648221344,0.643564356435644,1351.20133693418,1090.09022582307,0.673913043478261,0.618181818181818,0.679051383399209,0.584158415841584,-705.04073103217,2186.65738566595,0.5,0.654545454545455,0.649407114624506,0.613861386138614,1766.85972524169,1766.85972524169,0.565217391304348,0.654545454545455,0.612055335968379,0.613861386138614,-11.3238110257499,-158.942858644798,0.630434782608696,0.6,0.680237154150198,0.643564356435644,125.803262904392,2041.69391099265,0.782608695652174,0.527272727272727,0.728063241106719,0.623762376237624,-855.305452550761,1152.18113625815,0.630434782608696,0.618181818181818,0.705138339920949,0.613861386138614,117.267742131019,59.2376241009012,0.565217391304348,0.654545454545455,0.643873517786561,0.564356435643564,-1205.31235996521,-454.726191398829,0.543478260869565,0.581818181818182,0.617588932806324,0.633663366336634,-665.162407190324,1012.55842435471,0.695652173913043,0.581818181818182,0.704347826086956,0.554455445544555,-88.399784239159,-485.622006461381,0.608695652173913,0.509090909090909,0.646245059288538,0.554455445544555,-88.399784239159,-485.622006461381,0.608695652173913,0.509090909090909,0.646245059288538
111,0.643564356435644,2061.56987016923,2061.56987016923,0.695652173913043,0.6,0.646837944664032,0.643564356435644,238.741124039184,4438.19900694787,0.608695652173913,0.672727272727273,0.725296442687747,0.613861386138614,-781.825201744533,2885.43729723603,0.673913043478261,0.563636363636364,0.708695652173913,0.594059405940594,-79.1490112812919,166.877044195565,0.608695652173913,0.581818181818182,0.646640316205534,0.584158415841584,664.132598625031,1530.32966243079,0.434782608695652,0.709090909090909,0.657707509881423,0.613861386138614,2225.19305857502,2225.19305857502,0.565217391304348,0.654545454545455,0.607509881422925,0.603960396039604,-288.639828341768,-75.6768653788049,0.58695652173913,0.618181818181818,0.685770750988142,0.623762376237624,-190.956571464138,2579.49929401542,0.739130434782609,0.527272727272727,0.690711462450593,0.613861386138614,-996.972119217428,1147.55150662852,0.630434782608696,0.6,0.689723320158103,0.584158415841584,-540.007390144114,-771.514009886028,0.565217391304348,0.6,0.626482213438735,0.554455445544555,-1244.01606366892,-657.503969176607,0.521739130434783,0.581818181818182,0.606916996047431,0.613861386138614,-986.829073856991,-346.995447699158,0.673913043478261,0.563636363636364,0.690909090909091,0.544554455445545,-270.876936716311,645.789729950356,0.630434782608696,0.472727272727273,0.673122529644269,0.544554455445545,-270.876936716311,645.789729950356,0.630434782608696,0.472727272727273,0.673122529644269
112,0.633663366336634,1946.18525478461,1946.18525478461,0.695652173913043,0.581818181818182,0.637549407114624,0.633663366336634,128.118413416473,4659.11403962761,0.58695652173913,0.672727272727273,0.722134387351779,0.594059405940594,-1274.06748061153,3380.34470464344,0.630434782608696,0.563636363636364,0.702766798418972,0.574257425742574,-312.435806920355,-311.695066179614,0.608695652173913,0.545454545454545,0.677865612648221,0.574257425742574,429.842944068898,768.110714945365,0.478260869565217,0.654545454545455,0.601185770750988,0.594059405940594,1869.80844319041,1869.80844319041,0.565217391304348,0.618181818181818,0.609486166007905,0.613861386138614,147.163627461689,147.163627461689,0.608695652173913,0.618181818181818,0.684189723320158,0.643564356435644,599.323373815808,2187.01137131011,0.760869565217391,0.545454545454545,0.692490118577075,0.613861386138614,-940.928163173472,1447.55150662852,0.630434782608696,0.6,0.685375494071146,0.633663366336634,374.257117278288,-450.901215554068,0.630434782608696,0.636363636363636,0.647430830039526,0.554455445544555,-1290.93507058792,-586.075397748036,0.543478260869565,0.563636363636364,0.614229249011858,0.613861386138614,-799.551351579268,-61.267934471646,0.630434782608696,0.6,0.685770750988142,0.653465346534653,1770.00942287714,1136.62292633275,0.717391304347826,0.6,0.679841897233202,0.653465346534653,1770.00942287714,1136.62292633275,0.717391304347826,0.6,0.679841897233202
113,0.623762376237624,1676.18525478461,1676.18525478461,0.695652173913043,0.563636363636364,0.63102766798419,0.613861386138614,-276.946521648461,4242.44737296094,0.565217391304348,0.654545454545455,0.722134387351779,0.584158415841584,-1340.4960520401,3093.67803797677,0.608695652173913,0.563636363636364,0.693083003952569,0.613861386138614,668.656168736837,467.340379263153,0.673913043478261,0.563636363636364,0.697233201581028,0.554455445544555,-620.474516248562,480.240919684266,0.5,0.6,0.579841897233202,0.594059405940594,1839.80844319041,1839.80844319041,0.565217391304348,0.618181818181818,0.590118577075099,0.603960396039604,-52.836372538311,-52.836372538311,0.58695652173913,0.618181818181818,0.678260869565217,0.643564356435644,428.95085160118,2024.14575866189,0.782608695652174,0.527272727272727,0.696640316205534,0.613861386138614,-919.261496506805,990.998340559224,0.608695652173913,0.618181818181818,0.68695652173913,0.643564356435644,544.353782858825,695.007875355023,0.630434782608696,0.654545454545455,0.662450592885375,0.574257425742574,-835.935070587923,-187.742064414703,0.543478260869565,0.6,0.620355731225296,0.603960396039604,-1102.21368924161,-1421.00477170848,0.673913043478261,0.545454545454545,0.690909090909091,0.544554455445545,-1160.26903457523,-991.935701241895,0.652173913043478,0.454545454545455,0.61699604743083,0.544554455445545,-1160.26903457523,-991.935701241895,0.652173913043478,0.454545454545455,0.61699604743083
114,0.623762376237624,1676.18525478461,1676.18525478461,0.680851063829787,0.574074074074074,0.621749408983452,0.613861386138614,-295.21491991686,4368.20494871852,0.574468085106383,0.648148148148148,0.718676122931442,0.574257425742574,-1502.54013283031,2471.50872580746,0.595744680851064,0.555555555555556,0.669424743892829,0.594059405940594,-182.035506737447,1258.73139302945,0.595744680851064,0.592592592592593,0.654846335697399,0.554455445544555,-1040.30572368847,578.032604649863,0.51063829787234,0.592592592592593,0.626871552403467,0.584158415841584,1656.47510985707,1656.47510985707,0.553191489361702,0.611111111111111,0.585106382978723,0.584158415841584,-484.394814096753,-484.394814096753,0.574468085106383,0.592592592592593,0.646572104018913,0.623762376237624,134.474884951302,2336.10228040102,0.702127659574468,0.555555555555556,0.676319936958235,0.603960396039604,-1102.59482984014,844.702044262928,0.595744680851064,0.611111111111111,0.675334909377463,0.594059405940594,-125.259730396454,194.839525186673,0.531914893617021,0.648148148148148,0.634357762017337,0.574257425742574,-809.268403921256,-61.0753977480359,0.553191489361702,0.592592592592593,0.6150512214342,0.603960396039604,-982.884684912601,2476.06411296721,0.617021276595745,0.592592592592593,0.682033096926714,0.594059405940594,539.133748843573,-340.322772895557,0.659574468085106,0.537037037037037,0.630811662726556,0.594059405940594,539.133748843573,-340.322772895557,0.659574468085106,0.537037037037037,0.630811662726556
115,0.633663366336634,2685.27616387552,2685.27616387552,0.666666666666667,0.60377358490566,0.638561320754717,0.613861386138614,-269.587679773491,3911.73436048322,0.5625,0.660377358490566,0.718946540880503,0.594059405940594,-1172.95636950041,2816.50872580746,0.625,0.566037735849057,0.695754716981132,0.643564356435644,1052.4322619247,978.762160096699,0.729166666666667,0.566037735849057,0.692610062893082,0.564356435643564,-435.435408818152,2089.3986460159,0.458333333333333,0.660377358490566,0.621069182389937,0.594059405940594,1819.31263846119,1819.31263846119,0.604166666666667,0.584905660377358,0.595911949685535,0.603960396039604,14.032314330376,-133.586733288672,0.625,0.584905660377358,0.668238993710692,0.663366336633663,856.198495690929,2554.14575866189,0.75,0.584905660377358,0.692610062893082,0.594059405940594,-1258.15038539569,689.146488707372,0.583333333333333,0.60377358490566,0.66627358490566,0.594059405940594,-243.070459565417,106.657707004855,0.5625,0.622641509433962,0.63561320754717,0.603960396039604,-243.7128483657,548.924602251964,0.5625,0.641509433962264,0.638168238993711,0.603960396039604,-898.440240468157,-164.046693125691,0.604166666666667,0.60377358490566,0.674921383647799,0.633663366336634,708.647995700035,1749.92505197709,0.770833333333333,0.509433962264151,0.660770440251572,0.633663366336634,708.647995700035,1749.92505197709,0.770833333333333,0.509433962264151,0.660770440251572
116,0.633663366336634,2706.70473530409,2706.70473530409,0.666666666666667,0.60377358490566,0.638168238993711,0.643564356435644,305.896191194251,4411.73436048322,0.625,0.660377358490566,0.72248427672956,0.603960396039604,-826.527798071844,3082.01137131011,0.625,0.584905660377358,0.687696540880503,0.594059405940594,-139.569856445709,530.265722840672,0.708333333333333,0.490566037735849,0.665487421383648,0.584158415841584,53.5436153782641,1020.75862259327,0.479166666666667,0.679245283018868,0.609669811320755,0.603960396039604,2012.16978131834,2012.16978131834,0.604166666666667,0.60377358490566,0.595911949685535,0.613861386138614,118.2747385728,118.2747385728,0.645833333333333,0.584905660377358,0.697720125786163,0.663366336633663,930.908640618465,2352.01137131011,0.770833333333333,0.566037735849057,0.689072327044025,0.594059405940594,-1236.72181396712,615.462278181056,0.583333333333333,0.60377358490566,0.663915094339623,0.574257425742574,-595.331414984268,-260.716030368883,0.541666666666667,0.60377358490566,0.633647798742138,0.584158415841584,-582.284276937129,448.924602251964,0.541666666666667,0.622641509433962,0.618907232704403,0.633663366336634,-303.626575871885,3074.89841474202,0.604166666666667,0.660377358490566,0.672169811320755,0.584158415841584,-335.803721093897,-66.3592766494519,0.645833333333333,0.528301886792453,0.656839622641509,0.584158415841584,-335.803721093897,-66.3592766494519,0.645833333333333,0.528301886792453,0.656839622641509
117,0.623762376237624,2552.65068125004,2552.65068125004,0.653061224489796,0.596153846153846,0.633437990580848,0.633663366336634,84.4624579958121,4287.68030642917,0.612244897959184,0.653846153846154,0.714678178963893,0.584158415841584,-1317.05244036119,2797.01137131011,0.63265306122449,0.538461538461538,0.691718995290424,0.633663366336634,743.105440973159,1006.78965149947,0.63265306122449,0.634615384615385,0.65894819466248,0.554455445544555,19.584002262642,1015.21892289756,0.510204081632653,0.596153846153846,0.621664050235479,0.594059405940594,1761.64513902899,1761.64513902899,0.612244897959184,0.576923076923077,0.596153846153846,0.584158415841584,-582.249903716548,-379.868951335596,0.612244897959184,0.557692307692308,0.648351648351648,0.663366336633663,916.048406384829,2749.14575866189,0.73469387755102,0.596153846153846,0.698783359497645,0.594059405940594,-1267.24645625647,525.92435315926,0.591836734693878,0.596153846153846,0.664442700156986,0.594059405940594,-349.330915531082,-498.217214417381,0.591836734693878,0.596153846153846,0.64403453689168,0.594059405940594,-458.754865172423,155.591268918631,0.551020408163265,0.634615384615385,0.629317111459969,0.584158415841584,-1421.10773990036,-784.390944359362,0.63265306122449,0.538461538461538,0.669544740973312,0.594059405940594,459.631958382704,851.576402827148,0.693877551020408,0.5,0.615384615384615,0.594059405940594,459.631958382704,851.576402827148,0.693877551020408,0.5,0.615384615384615
118,0.633663366336634,1844.80754399513,1844.80754399513,0.666666666666667,0.60377358490566,0.647798742138365,0.633663366336634,85.3422233917061,3991.0136397625,0.583333333333333,0.679245283018868,0.726415094339623,0.603960396039604,-930.034896501543,3002.93729723603,0.666666666666667,0.547169811320755,0.707350628930818,0.584158415841584,-212.903374996619,180.906148812905,0.604166666666667,0.566037735849057,0.659591194968553,0.584158415841584,484.63576209701,1562.36897659493,0.479166666666667,0.679245283018868,0.609276729559748,0.623762376237624,3180.70580808777,3180.70580808777,0.583333333333333,0.660377358490566,0.61753144654088,0.613861386138614,-51.8795333461779,48.1204666538221,0.645833333333333,0.584905660377358,0.680424528301887,0.643564356435644,218.71733166245,2216.34037563911,0.770833333333333,0.528301886792453,0.71875,0.603960396039604,-1133.91312292314,568.425767986651,0.604166666666667,0.60377358490566,0.679245283018868,0.643564356435644,631.603014701585,536.21839931697,0.583333333333333,0.69811320754717,0.663915094339623,0.603960396039604,-325.42153183909,428.924602251964,0.5625,0.641509433962264,0.650353773584906,0.603960396039604,-1014.2029779956,1648.50093213933,0.625,0.584905660377358,0.6875,0.554455445544555,-596.870438267426,552.725521328534,0.645833333333333,0.471698113207547,0.64190251572327,0.554455445544555,-596.870438267426,552.725521328534,0.645833333333333,0.471698113207547,0.64190251572327
119,0.643564356435644,1866.41053038073,1866.41053038073,0.612244897959184,0.673076923076923,0.648547880690738,0.613861386138614,-360.299446766093,4201.0136397625,0.591836734693878,0.634615384615385,0.710361067503925,0.603960396039604,-1010.51876746928,2978.43994273868,0.612244897959184,0.596153846153846,0.685243328100471,0.574257425742574,364.291803343732,919.291803343732,0.673469387755102,0.480769230769231,0.652668759811617,0.594059405940594,794.499304351856,766.851862188286,0.510204081632653,0.673076923076923,0.629120879120879,0.643564356435644,2458.00852223448,2458.00852223448,0.612244897959184,0.673076923076923,0.656397174254317,0.613861386138614,226.841005374361,279.221957755313,0.612244897959184,0.615384615384615,0.657378335949765,0.633663366336634,138.559228895652,2349.14575866189,0.755102040816326,0.519230769230769,0.686028257456829,0.623762376237624,-673.913122923138,217.704520423298,0.591836734693878,0.653846153846154,0.669544740973312,0.554455445544555,-1043.14205504348,-906.521060329922,0.530612244897959,0.576923076923077,0.638540031397174,0.594059405940594,-565.42153183909,428.009569572226,0.551020408163265,0.634615384615385,0.637951334379906,0.633663366336634,-440.8178848279,2699.22554091125,0.612244897959184,0.653846153846154,0.678963893249607,0.594059405940594,871.610125143479,989.955654742879,0.63265306122449,0.557692307692308,0.632260596546311,0.594059405940594,871.610125143479,989.955654742879,0.63265306122449,0.557692307692308,0.632260596546311
120,0.643564356435644,1852.9029051084,1852.9029051084,0.591836734693878,0.692307692307692,0.638147566718995,0.623762376237624,-134.998821465468,4101.0136397625,0.591836734693878,0.653846153846154,0.705651491365777,0.594059405940594,-1125.11541179945,3128.67803797678,0.612244897959184,0.576923076923077,0.697802197802198,0.653465346534653,1209.23726831982,1323.83651152588,0.693877551020408,0.615384615384615,0.68171114599686,0.554455445544555,-851.015993554746,492.374432444377,0.448979591836735,0.653846153846154,0.59850863422292,0.653465346534653,2056.16314160393,2056.16314160393,0.673469387755102,0.634615384615385,0.654042386185243,0.633663366336634,604.892953426308,481.363541661602,0.63265306122449,0.634615384615385,0.671114599686028,0.643564356435644,440.00045272818,2387.47909199522,0.775510204081633,0.519230769230769,0.682496075353218,0.623762376237624,-627.616826626842,482.220649455556,0.591836734693878,0.653846153846154,0.659340659340659,0.613861386138614,187.440421022862,332.055805638247,0.591836734693878,0.634615384615385,0.651883830455259,0.594059405940594,-477.458568876127,762.813491140853,0.551020408163265,0.634615384615385,0.642072213500785,0.594059405940594,-1184.81144360407,-1134.31759178601,0.612244897959184,0.576923076923077,0.666012558869702,0.613861386138614,29.4649675635381,-20.852492753922,0.73469387755102,0.5,0.631475667189953,0.613861386138614,29.4649675635381,-20.852492753922,0.73469387755102,0.5,0.631475667189953
121,0.623762376237624,1566.16455385392,1566.16455385392,0.551020408163265,0.692307692307692,0.61734693877551,0.623762376237624,-111.766498233145,4246.46818521705,0.591836734693878,0.653846153846154,0.701726844583987,0.594059405940594,-1202.52382083257,2881.50872580746,0.63265306122449,0.557692307692308,0.696428571428571,0.594059405940594,50.837745137689,-233.717810417867,0.591836734693878,0.596153846153846,0.631868131868132,0.584158415841584,832.188097040649,695.521430373983,0.571428571428571,0.596153846153846,0.616169544740973,0.623762376237624,1165.69816374765,1165.69816374765,0.653061224489796,0.596153846153846,0.624607535321821,0.603960396039604,-173.00026446691,-196.529676231616,0.612244897959184,0.596153846153846,0.66287284144427,0.623762376237624,35.367163312282,2369.14575866189,0.714285714285714,0.538461538461538,0.677197802197802,0.623762376237624,-604.384503394519,382.220649455556,0.591836734693878,0.653846153846154,0.657770800627943,0.623762376237624,430.843684426126,71.0100540042601,0.571428571428571,0.673076923076923,0.654631083202512,0.584158415841584,-599.680791098349,435.035713363075,0.530612244897959,0.634615384615385,0.62107535321821,0.584158415841584,-1273.46223725486,-988.228073413883,0.571428571428571,0.596153846153846,0.658555729984301,0.623762376237624,902.538253092067,944.601745155559,0.714285714285714,0.538461538461538,0.60989010989011,0.623762376237624,902.538253092067,944.601745155559,0.714285714285714,0.538461538461538,0.60989010989011
122,0.623762376237624,1476.16455385392,1476.16455385392,0.551020408163265,0.692307692307692,0.6287284144427,0.613861386138614,-303.498099964746,4246.46818521705,0.591836734693878,0.634615384615385,0.705651491365777,0.613861386138614,-787.523820832573,3166.27063056937,0.653061224489796,0.576923076923077,0.698587127158556,0.663366336633663,1279.52854327929,1279.52854327929,0.755102040816326,0.576923076923077,0.725667189952904,0.594059405940594,512.717639961495,789.142556243685,0.489795918367347,0.692307692307692,0.628335949764521,0.673267326732673,2130.02601785811,2130.02601785811,0.63265306122449,0.711538461538462,0.672095761381476,0.613861386138614,85.492223437343,185.492223437343,0.653061224489796,0.576923076923077,0.668367346938776,0.623762376237624,-157.135189407462,2426.10228040102,0.755102040816326,0.5,0.679356357927786,0.623762376237624,-734.384503394519,355.904859981872,0.612244897959184,0.634615384615385,0.667189952904239,0.633663366336634,341.634998375334,241.752775335217,0.63265306122449,0.634615384615385,0.658163265306122,0.584158415841584,-729.680791098349,722.257935585298,0.551020408163265,0.615384615384615,0.627551020408163,0.594059405940594,-1163.46223725486,1783.68263283893,0.591836734693878,0.596153846153846,0.669544740973312,0.663366336633663,925.497863813825,2194.06929238525,0.73469387755102,0.596153846153846,0.722135007849294,0.663366336633663,925.497863813825,2194.06929238525,0.73469387755102,0.596153846153846,0.722135007849294
123,0.594059405940594,726.751536348334,726.751536348334,0.58,0.607843137254902,0.591372549019608,0.623762376237624,-247.43749390414,4256.46818521705,0.6,0.647058823529412,0.720392156862745,0.613861386138614,-809.680683577671,2944.8420591408,0.66,0.568627450980392,0.701176470588235,0.594059405940594,-184.378077686828,1133.95525564651,0.62,0.568627450980392,0.683921568627451,0.603960396039604,262.765925009782,783.964081691809,0.5,0.705882352941177,0.612941176470588,0.643564356435644,1086.06997390207,1086.06997390207,0.64,0.647058823529412,0.643529411764706,0.643564356435644,397.649086182442,230.982419515775,0.68,0.607843137254902,0.687843137254902,0.623762376237624,-218.485650540531,2765.61040512653,0.74,0.509803921568627,0.700392156862745,0.633663366336634,-564.674358466982,505.985375279779,0.62,0.647058823529412,0.671764705882353,0.643564356435644,495.938444738278,511.025209825044,0.62,0.666666666666667,0.66,0.603960396039604,-354.970646170812,375.301413846168,0.58,0.627450980392157,0.630392156862745,0.603960396039604,-1046.79557058819,-472.923707892125,0.6,0.607843137254902,0.674117647058823,0.633663366336634,1309.40160712933,1474.40160712933,0.72,0.549019607843137,0.694901960784314,0.633663366336634,1309.40160712933,1474.40160712933,0.72,0.549019607843137,0.694901960784314
124,0.702970297029703,3421.62712206791,3421.62712206791,0.673469387755102,0.730769230769231,0.702119309262166,0.623762376237624,-230.121476588122,3936.46818521705,0.591836734693878,0.653846153846154,0.718602825745683,0.603960396039604,-1016.71075876564,2934.6039639027,0.63265306122449,0.576923076923077,0.710361067503925,0.613861386138614,71.0700514064751,148.697377640613,0.673469387755102,0.557692307692308,0.661695447409733,0.584158415841584,-737.903478050926,2091.86342171598,0.530612244897959,0.634615384615385,0.654631083202512,0.683168316831683,2409.75450574449,2409.75450574449,0.653061224489796,0.711538461538462,0.682299843014129,0.613861386138614,-270.828122883003,-111.131153186033,0.653061224489796,0.576923076923077,0.680141287284144,0.653465346534653,412.228635173755,2397.53085182959,0.755102040816326,0.557692307692308,0.716640502354788,0.623762376237624,-877.055310847934,468.948338242742,0.63265306122449,0.615384615384615,0.680141287284144,0.613861386138614,-105.809807009973,-346.855558643961,0.591836734693878,0.634615384615385,0.646389324960754,0.603960396039604,-354.970646170812,718.634747179501,0.591836734693878,0.615384615384615,0.631083202511774,0.613861386138614,-1092.98123677386,-1805.46148303426,0.816326530612245,0.423076923076923,0.684065934065934,0.613861386138614,173.549960458601,111.931140681887,0.653061224489796,0.576923076923077,0.67032967032967,0.613861386138614,173.549960458601,111.931140681887,0.653061224489796,0.576923076923077,0.67032967032967
