"logistic_acc_nb","logistic_profit_nb","logistic_utility_profit_nb","logistic_sens_nb","logistic_spec_nb","logistic_auc_nb","gbm_acc_nb","gbm_profit_nb","gbm_utility_profit_nb","gbm_sens_nb","gbm_spec_nb","gbm_auc_nb","rf_acc_nb","rf_profit_nb","rf_utility_profit_nb","rf_sens_nb","rf_spec_nb","rf_auc_nb","iteration","ann_acc_nb","ann_profit_nb","ann_utility_profit_nb","ann_sens_nb","ann_spec_nb","ann_auc_nb","ann_acc_nb_mlnet","ann_profit_nb_mlnet","ann_utility_profit_nb_mlnet","ann_sens_nb_mlnet","ann_spec_nb_mlnet","ann_auc_nb_mlnet"
0.603960396039604,389.420999363811,389.420999363811,0.648148148148148,0.553191489361702,0.617415287628054,0.613861386138614,-584.013511406835,-584.013511406835,0.740740740740741,0.468085106382979,0.69070133963751,0.623762376237624,-554.279023672347,2143.55511155511,0.833333333333333,0.382978723404255,0.725571315996848,10,0.603960396039604,-1009.71514925124,-406.541907398753,0.666666666666667,0.531914893617021,0.637509850275808,0.603960396039604,1164.32467117506,1226.95079505118,0.481481481481481,0.74468085106383,0.617021276595745
0.603960396039604,66.1214042221101,66.1214042221101,0.641509433962264,0.5625,0.618710691823899,0.613861386138614,-675.125231930321,464.874768069679,0.716981132075472,0.5,0.678066037735849,0.643564356435644,-456.582238975562,1136.63203463203,0.830188679245283,0.4375,0.709119496855346,11,0.633663366336634,-525.388934473013,-682.53179161587,0.716981132075472,0.541666666666667,0.674921383647799,0.613861386138614,1763.70305886923,1162.22401203028,0.509433962264151,0.729166666666667,0.641116352201258
0.584158415841584,-216.747532826393,-246.159297532275,0.622641509433962,0.541666666666667,0.605738993710692,0.603960396039604,-139.745323454437,-139.745323454437,0.69811320754717,0.5,0.655660377358491,0.643564356435644,-280.471127864451,1025.20346320346,0.849056603773585,0.416666666666667,0.692610062893082,12,0.653465346534653,1027.99011252059,199.830363772601,0.716981132075472,0.583333333333333,0.637971698113208,0.603960396039604,1212.21772652012,1150.60700102196,0.490566037735849,0.729166666666667,0.640330188679245
0.544554455445545,-1082.41185656744,-1082.41185656744,0.584905660377358,0.5,0.551493710691824,0.643564356435644,101.449507056183,-12.8362072295309,0.754716981132076,0.520833333333333,0.656839622641509,0.613861386138614,-778.760982936915,1338.06060606061,0.867924528301887,0.333333333333333,0.689268867924528,13,0.663366336633663,147.149281076713,-80.2104414684308,0.754716981132076,0.5625,0.660770440251572,0.554455445544555,524.633670053713,145.816283192208,0.433962264150943,0.6875,0.599056603773585
0.514851485148515,-1644.484293934,-1644.484293934,0.576923076923077,0.448979591836735,0.543563579277865,0.633663366336634,-118.297967691291,-118.297967691291,0.769230769230769,0.489795918367347,0.68563579277865,0.603960396039604,-1093.15396032989,466.393939393939,0.846153846153846,0.346938775510204,0.711342229199372,14,0.633663366336634,418.81213726003,38.7967140867111,0.673076923076923,0.591836734693878,0.669937205651491,0.564356435643564,-68.0493077871589,1171.85805282608,0.5,0.63265306122449,0.623626373626374
0.564356435643564,-903.324342774047,-903.324342774047,0.622641509433962,0.5,0.575275157232704,0.613861386138614,-683.111094698791,-864.661896837829,0.716981132075472,0.5,0.644654088050314,0.623762376237624,-684.567808961131,233.317016317016,0.867924528301887,0.354166666666667,0.707743710691824,15,0.594059405940594,-893.964153810699,-1279.71354331009,0.69811320754717,0.479166666666667,0.612028301886792,0.603960396039604,653.653300749816,369.307196819346,0.471698113207547,0.75,0.636792452830189
0.574257425742574,-697.953762109348,-697.953762109348,0.60377358490566,0.541666666666667,0.592963836477987,0.623762376237624,-287.459370580248,-287.459370580248,0.69811320754717,0.541666666666667,0.674921383647799,0.633663366336634,-589.43294682627,-183.606060606061,0.867924528301887,0.375,0.703812893081761,16,0.623762376237624,-700.319368583012,-1036.35832962197,0.679245283018868,0.5625,0.676493710691824,0.594059405940594,573.324890175275,191.230734331118,0.509433962264151,0.6875,0.656839622641509
0.574257425742574,-679.653108514577,-339.653108514577,0.584905660377358,0.5625,0.581171383647799,0.613861386138614,-532.710216636721,169.360776096036,0.716981132075472,0.5,0.661949685534591,0.653465346534653,-26.2118686051898,289.795277186581,0.886792452830189,0.395833333333333,0.721698113207547,17,0.574257425742574,-952.54635063164,-754.92274616593,0.60377358490566,0.541666666666667,0.601415094339623,0.534653465346535,-614.866604604456,772.898981117012,0.452830188679245,0.625,0.62185534591195
0.613861386138614,163.329347625774,156.662680959107,0.60377358490566,0.625,0.580188679245283,0.643564356435644,264.69278251685,749.202586438418,0.716981132075472,0.5625,0.676100628930818,0.623762376237624,-503.286235462166,509.039442039442,0.849056603773585,0.375,0.707940251572327,18,0.574257425742574,-1133.52956658079,-266.767206134214,0.622641509433962,0.520833333333333,0.58687106918239,0.554455445544555,-160.665805403656,1286.28375320767,0.471698113207547,0.645833333333333,0.620283018867925
0.613861386138614,182.184566480993,75.517899814326,0.60377358490566,0.625,0.578419811320755,0.643564356435644,284.514916904201,131.883337956833,0.716981132075472,0.5625,0.689858490566038,0.663366336633663,276.926067750137,643.923076923077,0.886792452830189,0.416666666666667,0.711477987421384,19,0.544554455445545,-1047.68849893168,-1021.39220263539,0.60377358490566,0.479166666666667,0.578616352201258,0.574257425742574,130.663698425847,140.439107657139,0.471698113207547,0.6875,0.604166666666667
0.603960396039604,38.706305611428,38.706305611428,0.584905660377358,0.625,0.563875786163522,0.663366336633663,557.467632465612,453.610205292396,0.773584905660377,0.541666666666667,0.659198113207547,0.623762376237624,-546.41554935807,136.393939393939,0.849056603773585,0.375,0.696933962264151,20,0.643564356435644,-265.815007599635,-51.384043826566,0.735849056603774,0.541666666666667,0.659198113207547,0.564356435643564,17.032255794406,850.154411416561,0.509433962264151,0.625,0.640330188679245
0.603960396039604,100.24476714989,100.24476714989,0.592592592592593,0.617021276595745,0.560874704491726,0.663366336633663,622.592678396287,1235.55564135925,0.759259259259259,0.553191489361702,0.674940898345154,0.643564356435644,-124.406416191043,771.795277186581,0.851851851851852,0.404255319148936,0.707446808510638,21,0.584158415841584,-1124.10026815238,-514.115860667968,0.62962962962963,0.531914893617021,0.613869188337273,0.574257425742574,-109.07809572771,771.108772959158,0.5,0.659574468085106,0.663120567375887
0.603960396039604,-52.79871111098,-52.79871111098,0.592592592592593,0.617021276595745,0.565011820330969,0.653465346534653,440.536401340009,281.712871928244,0.759259259259259,0.531914893617021,0.663514578408195,0.623762376237624,-614.268843836078,443.317016317016,0.833333333333333,0.382978723404255,0.696414499605989,22,0.554455445544555,-1428.40505722287,-1812.10253621446,0.648148148148148,0.446808510638298,0.596138691883373,0.574257425742574,-191.155965522972,844.5857110774,0.518518518518518,0.638297872340426,0.628053585500394
0.603960396039604,33.110379798111,33.110379798111,0.592592592592593,0.617021276595745,0.565011820330969,0.584158415841584,-989.715699500327,-812.347278447695,0.666666666666667,0.48936170212766,0.641055949566588,0.643564356435644,65.2460609614351,353.969696969697,0.833333333333333,0.425531914893617,0.704294720252167,23,0.633663366336634,19.8067291517821,-566.314938878876,0.62962962962963,0.638297872340426,0.64736012608353,0.554455445544555,-499.799581166587,179.923001805995,0.481481481481481,0.638297872340426,0.600472813238771
0.594059405940594,55.374530741507,55.374530741507,0.592592592592593,0.595744680851064,0.559889676910953,0.663366336633663,720.972221558438,683.935184521401,0.740740740740741,0.574468085106383,0.667848699763593,0.643564356435644,-173.886986042456,417.909090909091,0.833333333333333,0.425531914893617,0.725177304964539,24,0.584158415841584,-1006.50202275017,-778.381319923587,0.62962962962963,0.531914893617021,0.6150512214342,0.613861386138614,1109.37238010377,1373.91299635027,0.518518518518518,0.723404255319149,0.66548463356974
0.584158415841584,-55.688480321504,-55.688480321504,0.566037735849057,0.604166666666667,0.559158805031447,0.633663366336634,101.81628703166,201.81628703166,0.716981132075472,0.541666666666667,0.677672955974843,0.653465346534653,85.8905493233151,232.909090909091,0.867924528301887,0.416666666666667,0.711281446540881,25,0.564356435643564,-732.868888150218,-432.868888150218,0.584905660377358,0.541666666666667,0.63246855345912,0.623762376237624,965.081490118509,1008.39290494917,0.566037735849057,0.6875,0.669418238993711
0.584158415841584,-22.600245027386,-151.171673598815,0.557692307692308,0.612244897959184,0.558477237048666,0.663366336633663,795.615068907168,468.250869638944,0.75,0.571428571428571,0.668367346938776,0.673267326732673,551.263348684605,834.226107226107,0.865384615384615,0.469387755102041,0.726452119309262,26,0.574257425742574,-86.7696707032419,152.802840119269,0.615384615384615,0.530612244897959,0.638540031397174,0.584158415841584,131.934438578942,920.074473380741,0.480769230769231,0.693877551020408,0.636577708006279
0.554455445544555,-400.949001534038,-300.949001534038,0.490196078431373,0.62,0.588235294117647,0.653465346534653,937.0223987161,617.010058115524,0.725490196078431,0.58,0.687058823529412,0.663366336633663,426.875155980624,-207.69696969697,0.882352941176471,0.44,0.71921568627451,27,0.594059405940594,-205.141602716478,-526.144276513269,0.725490196078431,0.46,0.634901960784314,0.594059405940594,482.102972659241,304.606829913097,0.490196078431373,0.7,0.666274509803922
0.554455445544555,-179.038524211796,-179.038524211796,0.529411764705882,0.58,0.566862745098039,0.623762376237624,-30.5607679265619,-146.960054914085,0.705882352941177,0.54,0.668627450980392,0.643564356435644,249.34990345537,557.909090909091,0.843137254901961,0.44,0.701372549019608,28,0.643564356435644,-289.866408908675,203.883591091325,0.725490196078431,0.56,0.673333333333333,0.594059405940594,335.92957198584,483.475516781784,0.509803921568627,0.68,0.656078431372549
0.524752475247525,-845.631116804389,-471.631116804389,0.490196078431373,0.56,0.548627450980392,0.643564356435644,132.788950581049,-367.385039963786,0.725490196078431,0.56,0.643137254901961,0.653465346534653,-148.25963046753,707.30303030303,0.882352941176471,0.42,0.71156862745098,29,0.574257425742574,-1132.40776873264,-2042.80404516153,0.705882352941177,0.44,0.603529411764706,0.603960396039604,912.826397382665,1387.55281146777,0.490196078431373,0.72,0.654117647058823
0.524752475247525,-811.807587392624,-811.807587392624,0.470588235294118,0.58,0.522941176470588,0.584158415841584,-625.520229398634,-370.520229398634,0.647058823529412,0.52,0.647450980392157,0.653465346534653,300.448842168835,678.742236258365,0.862745098039216,0.44,0.716470588235294,30,0.663366336633663,1558.04824806623,1539.86642988441,0.686274509803922,0.64,0.703529411764706,0.594059405940594,317.175213335845,993.182782827284,0.529411764705882,0.66,0.64
0.554455445544555,-304.513936598974,-304.513936598974,0.529411764705882,0.58,0.54,0.653465346534653,719.0678687777,1207.87905758889,0.764705882352941,0.54,0.686274509803922,0.673267326732673,435.755726693112,223.742236258365,0.882352941176471,0.46,0.730196078431373,31,0.564356435643564,-383.759271545572,162.380162005626,0.607843137254902,0.52,0.643529411764706,0.613861386138614,922.082314954372,999.020120326387,0.529411764705882,0.7,0.647843137254902
0.554455445544555,-181.180603265641,-181.180603265641,0.529411764705882,0.58,0.543921568627451,0.643564356435644,243.080908073347,-275.156053909746,0.745098039215686,0.54,0.663529411764706,0.603960396039604,-778.897191835093,418.742236258365,0.843137254901961,0.36,0.675686274509804,32,0.623762376237624,-172.967854070717,-748.629229732094,0.705882352941177,0.54,0.65843137254902,0.544554455445545,297.112352168619,517.252212308478,0.431372549019608,0.66,0.612156862745098
0.524752475247525,-608.568558447713,-767.392087859478,0.529411764705882,0.52,0.526862745098039,0.663366336633663,819.131381851374,629.462765866969,0.784313725490196,0.54,0.683529411764706,0.633663366336634,-241.042349578648,1308.74223625836,0.862745098039216,0.4,0.736862745098039,33,0.544554455445545,-1631.76481660674,-1384.67464590788,0.627450980392157,0.46,0.593333333333333,0.584158415841584,639.319142158017,2048.1000279389,0.431372549019608,0.74,0.634901960784314
0.564356435643564,-40.5602633422319,-40.5602633422319,0.588235294117647,0.54,0.570980392156863,0.633663366336634,433.74167536327,854.918145951505,0.686274509803922,0.58,0.683137254901961,0.613861386138614,-574.403802564815,1676.14964366577,0.843137254901961,0.38,0.717647058823529,34,0.643564356435644,590.101917164015,146.186573248671,0.725490196078431,0.56,0.671372549019608,0.603960396039604,1219.26993210881,292.268629986661,0.470588235294118,0.74,0.626274509803922
0.564356435643564,-34.634337416306,-34.634337416306,0.596153846153846,0.530612244897959,0.574568288854003,0.623762376237624,36.0384964758801,610.539920977305,0.711538461538462,0.530612244897959,0.684850863422292,0.633663366336634,-314.180611901122,1103.74223625836,0.826923076923077,0.428571428571429,0.730376766091052,35,0.623762376237624,175.385878701847,-73.5449901369179,0.634615384615385,0.612244897959184,0.64010989010989,0.564356435643564,-272.212141373266,966.172937032272,0.480769230769231,0.653061224489796,0.607927786499215
0.584158415841584,542.121002535965,542.121002535965,0.596153846153846,0.571428571428571,0.586342229199372,0.653465346534653,582.414316447675,1119.6870437204,0.730769230769231,0.571428571428571,0.695447409733124,0.663366336633663,194.97743638164,1126.81915933529,0.884615384615385,0.428571428571429,0.7574568288854,36,0.643564356435644,363.516745513053,530.343668589976,0.711538461538462,0.571428571428571,0.707221350078493,0.534653465346535,99.625523093555,878.901840978568,0.403846153846154,0.673469387755102,0.612244897959184
0.574257425742574,177.121002535965,177.121002535965,0.596153846153846,0.551020408163265,0.588108320251177,0.633663366336634,120.14595780403,368.1894360649,0.711538461538462,0.551020408163265,0.678571428571429,0.663366336633663,313.181512214872,1475.40890292503,0.865384615384615,0.448979591836735,0.738226059654631,37,0.613861386138614,-426.278382962416,-667.548224232257,0.653846153846154,0.571428571428571,0.676609105180534,0.524752475247525,-973.873755405723,-16.112322394291,0.442307692307692,0.612244897959184,0.595368916797488
0.564356435643564,70.8710025359651,70.8710025359651,0.576923076923077,0.551020408163265,0.585949764521193,0.653465346534653,439.153546219513,612.197024480383,0.711538461538462,0.591836734693878,0.697409733124019,0.633663366336634,-84.2930042270369,1415.15249266862,0.826923076923077,0.428571428571429,0.718799058084772,38,0.653465346534653,549.566658562967,1843.45554745186,0.653846153846154,0.653061224489796,0.718602825745683,0.603960396039604,1116.72123081011,711.906906245781,0.461538461538462,0.755102040816326,0.665227629513344
0.564356435643564,265.57128264801,265.57128264801,0.596153846153846,0.530612244897959,0.570054945054945,0.663366336633663,935.030357813716,896.568819352178,0.711538461538462,0.612244897959184,0.720172684458399,0.633663366336634,-191.28271260549,1403.74223625836,0.826923076923077,0.428571428571429,0.732142857142857,39,0.653465346534653,562.804864801173,895.027087023395,0.673076923076923,0.63265306122449,0.740188383045526,0.594059405940594,985.529311618187,1156.54705204769,0.442307692307692,0.755102040816326,0.678571428571429
0.594059405940594,865.766087842816,865.766087842816,0.60377358490566,0.583333333333333,0.580778301886792,0.663366336633663,753.582305865665,727.266516391981,0.735849056603774,0.583333333333333,0.699685534591195,0.683168316831683,757.949658603863,785.087557603687,0.867924528301887,0.479166666666667,0.740172955974843,40,0.653465346534653,579.567824064132,1035.79004628635,0.735849056603774,0.5625,0.722877358490566,0.564356435643564,534.285757786398,224.093211202546,0.39622641509434,0.75,0.667452830188679
0.574257425742574,202.508323867659,202.508323867659,0.574074074074074,0.574468085106383,0.582348305752561,0.643564356435644,381.058308124276,489.021271087239,0.703703703703704,0.574468085106383,0.703703703703704,0.673267326732673,657.659803531399,1265.39058790672,0.833333333333333,0.48936170212766,0.719858156028369,41,0.693069306930693,2080.30433987031,1467.25897943364,0.666666666666667,0.723404255319149,0.688731284475965,0.574257425742574,659.926190051656,669.51764184437,0.425925925925926,0.74468085106383,0.662332545311269
0.554455445544555,-185.733912157185,-185.733912157185,0.574074074074074,0.531914893617021,0.582939322301024,0.653465346534653,549.280333776642,412.243296739605,0.685185185185185,0.617021276595745,0.705279747832939,0.653465346534653,137.750900839889,950.087557603687,0.833333333333333,0.446808510638298,0.723798266351458,42,0.603960396039604,-551.416746920438,-762.81645832015,0.685185185185185,0.51063829787234,0.681245074862096,0.534653465346535,-189.37349855828,-435.389621324403,0.407407407407407,0.680851063829787,0.627265563435776
0.584158415841584,313.778165137501,313.778165137501,0.6,0.565217391304348,0.573517786561265,0.613861386138614,-196.197688696938,126.26669876745,0.636363636363636,0.58695652173913,0.692490118577075,0.623762376237624,-435.41998835402,1202.81483033096,0.818181818181818,0.391304347826087,0.701778656126482,43,0.683168316831683,1592.6805973348,1042.11177331397,0.8,0.543478260869565,0.666403162055336,0.564356435643564,295.045848171314,-297.319952694488,0.436363636363636,0.717391304347826,0.644268774703557
0.584158415841584,210.111498470834,210.111498470834,0.6,0.565217391304348,0.588537549407115,0.653465346534653,499.433252304847,1212.39621526781,0.672727272727273,0.630434782608696,0.705533596837945,0.683168316831683,623.215359086954,1035.39058790672,0.781818181818182,0.565217391304348,0.730632411067194,44,0.633663366336634,-29.7667101617069,285.976859993627,0.690909090909091,0.565217391304348,0.694466403162055,0.584158415841584,908.192681281668,1217.63333797619,0.436363636363636,0.760869565217391,0.670355731225296
0.584158415841584,238.520589379925,238.520589379925,0.6,0.565217391304348,0.588932806324111,0.653465346534653,366.171159325362,302.361635515838,0.672727272727273,0.630434782608696,0.711067193675889,0.663366336633663,263.001073372669,930.918538217275,0.781818181818182,0.521739130434783,0.733794466403162,45,0.564356435643564,-1278.02805554788,-1314.10648692043,0.6,0.521739130434783,0.619367588932806,0.594059405940594,995.378333487669,1135.32165813688,0.454545454545455,0.760869565217391,0.6699604743083
0.574257425742574,131.853922713258,131.853922713258,0.581818181818182,0.565217391304348,0.58300395256917,0.643564356435644,230.034555188758,565.034555188758,0.672727272727273,0.608695652173913,0.692885375494071,0.653465346534653,300.944796316391,719.481496997626,0.781818181818182,0.5,0.71304347826087,46,0.603960396039604,-48.2453339344459,-437.397623086735,0.618181818181818,0.58695652173913,0.672727272727273,0.574257425742574,710.672833673474,1485.09260070194,0.454545454545455,0.717391304347826,0.663636363636364
0.584158415841584,324.643777785721,324.643777785721,0.6,0.565217391304348,0.572529644268775,0.594059405940594,-471.111204920525,-471.111204920525,0.654545454545455,0.521739130434783,0.695256916996047,0.683168316831683,603.377508531712,1179.70275721889,0.781818181818182,0.565217391304348,0.715810276679842,47,0.673267326732673,1480.33795972557,1363.67129305891,0.690909090909091,0.652173913043478,0.709486166007905,0.613861386138614,1529.5015315675,1102.2325286406,0.436363636363636,0.826086956521739,0.653359683794466
0.584158415841584,229.643777785721,217.143777785721,0.6,0.565217391304348,0.577272727272727,0.653465346534653,607.164237101047,1290.49757043438,0.690909090909091,0.608695652173913,0.696837944664032,0.702970297029703,1121.091794246,1489.32998184611,0.745454545454545,0.652173913043478,0.723913043478261,48,0.673267326732673,896.204199765724,1542.82324738477,0.672727272727273,0.673913043478261,0.718577075098814,0.594059405940594,913.366617342465,857.628929625237,0.436363636363636,0.782608695652174,0.672727272727273
0.574257425742574,48.4569090988522,48.4569090988522,0.574074074074074,0.574468085106383,0.600078802206462,0.643564356435644,342.048796985606,442.048796985606,0.62962962962963,0.659574468085106,0.706855791962175,0.673267326732673,1071.8334969877,470.996648512777,0.777777777777778,0.553191489361702,0.705279747832939,49,0.712871287128713,2143.4159999008,1688.49175747656,0.777777777777778,0.638297872340426,0.754137115839243,0.574257425742574,530.9632022261,88.7935803103481,0.462962962962963,0.702127659574468,0.641449960598897
0.574257425742574,77.5478181897612,77.5478181897612,0.566037735849057,0.583333333333333,0.583333333333333,0.633663366336634,263.841473120388,226.804436083351,0.679245283018868,0.583333333333333,0.693003144654088,0.653465346534653,231.552891707094,708.81050132663,0.754716981132076,0.541666666666667,0.715212264150943,50,0.653465346534653,908.558780555087,650.171546873736,0.69811320754717,0.604166666666667,0.683962264150943,0.564356435643564,-103.008475333812,1106.7998836151,0.452830188679245,0.6875,0.623820754716981
0.574257425742574,-27.4521818102388,-27.4521818102388,0.557692307692308,0.591836734693878,0.589089481946625,0.653465346534653,465.433059781634,300.655731846412,0.673076923076923,0.63265306122449,0.700549450549451,0.663366336633663,394.257739411941,551.905739421868,0.769230769230769,0.551020408163265,0.741562009419152,51,0.633663366336634,597.448242641482,508.559353752593,0.730769230769231,0.530612244897959,0.720957613814757,0.623762376237624,1049.61038406766,960.486496894569,0.480769230769231,0.775510204081633,0.645211930926217
0.584158415841584,33.2879838212312,20.7879838212312,0.568627450980392,0.6,0.588823529411765,0.663366336633663,673.895251065471,1423.89525106547,0.686274509803922,0.64,0.698039215686274,0.633663366336634,-280.998726041455,339.381741680479,0.745098039215686,0.52,0.740980392156863,52,0.633663366336634,-33.1255938628068,348.875738138525,0.705882352941177,0.56,0.676862745098039,0.613861386138614,1204.35227502694,1012.17811190076,0.470588235294118,0.76,0.63843137254902
0.584158415841584,-15.1247145914678,-15.1247145914678,0.568627450980392,0.6,0.58843137254902,0.653465346534653,337.936870264984,1087.93687026498,0.666666666666667,0.64,0.715686274509804,0.633663366336634,-223.223018657052,482.381741680479,0.764705882352941,0.5,0.728627450980392,53,0.683168316831683,1588.74477834978,978.165774020777,0.745098039215686,0.62,0.734901960784314,0.613861386138614,1402.23922725599,1331.98654719307,0.431372549019608,0.8,0.670980392156863
0.633663366336634,770.410505210343,770.410505210343,0.66,0.607843137254902,0.630392156862745,0.653465346534653,448.040473585979,162.90115470053,0.7,0.607843137254902,0.729019607843137,0.633663366336634,-427.012101857899,255.29083258957,0.76,0.509803921568627,0.736862745098039,54,0.673267326732673,984.711001908572,1311.57906138533,0.74,0.607843137254902,0.721176470588235,0.574257425742574,851.593696316346,867.055947028597,0.44,0.705882352941177,0.610588235294118
0.623762376237624,624.505743305581,998.505743305581,0.62,0.627450980392157,0.643921568627451,0.643564356435644,292.676046475422,383.585137384513,0.7,0.588235294117647,0.72078431372549,0.633663366336634,-493.603971038004,43.624165922903,0.78,0.490196078431373,0.743137254901961,55,0.653465346534653,1007.80323979955,1211.99371599002,0.7,0.607843137254902,0.723137254901961,0.584158415841584,683.228389229028,1196.59804734869,0.42,0.745098039215686,0.657647058823529
0.623762376237624,762.232992659428,762.232992659428,0.63265306122449,0.615384615384615,0.638147566718995,0.663366336633663,522.00976029056,363.186230878795,0.714285714285714,0.615384615384615,0.737048665620094,0.673267326732673,81.4750028440392,-112.618258319521,0.795918367346939,0.557692307692308,0.740973312401884,56,0.633663366336634,971.696392493211,1421.69639249321,0.612244897959184,0.653846153846154,0.726059654631083,0.574257425742574,459.770278712094,496.539492590003,0.448979591836735,0.692307692307692,0.626766091051805
