"ann_acc","ann_profit","ann_utility_profit","ann_sens","ann_spec","ann_auc"
0.584158415841584,-1006.50202275017,-778.381319923587,0.62962962962963,0.531914893617021,0.6150512214342
0.564356435643564,-732.868888150218,-432.868888150218,0.584905660377358,0.541666666666667,0.63246855345912
0.574257425742574,-86.7696707032419,152.802840119269,0.615384615384615,0.530612244897959,0.638540031397174
0.594059405940594,-205.141602716478,-526.144276513269,0.725490196078431,0.46,0.634901960784314
0.643564356435644,-289.866408908675,203.883591091325,0.725490196078431,0.56,0.673333333333333
0.574257425742574,-1132.40776873264,-2042.80404516153,0.705882352941177,0.44,0.603529411764706
0.663366336633663,1558.04824806623,1539.86642988441,0.686274509803922,0.64,0.703529411764706
0.564356435643564,-383.759271545572,162.380162005626,0.607843137254902,0.52,0.643529411764706
0.623762376237624,-172.967854070717,-748.629229732094,0.705882352941177,0.54,0.65843137254902
0.544554455445545,-1631.76481660674,-1384.67464590788,0.627450980392157,0.46,0.593333333333333
0.643564356435644,590.101917164015,146.186573248671,0.725490196078431,0.56,0.671372549019608
0.623762376237624,175.385878701847,-73.5449901369179,0.634615384615385,0.612244897959184,0.64010989010989
0.643564356435644,363.516745513053,530.343668589976,0.711538461538462,0.571428571428571,0.707221350078493
0.613861386138614,-426.278382962416,-667.548224232257,0.653846153846154,0.571428571428571,0.676609105180534
0.653465346534653,549.566658562967,1843.45554745186,0.653846153846154,0.653061224489796,0.718602825745683
0.653465346534653,562.804864801173,895.027087023395,0.673076923076923,0.63265306122449,0.740188383045526
0.653465346534653,579.567824064132,1035.79004628635,0.735849056603774,0.5625,0.722877358490566
0.693069306930693,2080.30433987031,1467.25897943364,0.666666666666667,0.723404255319149,0.688731284475965
0.603960396039604,-551.416746920438,-762.81645832015,0.685185185185185,0.51063829787234,0.681245074862096
0.683168316831683,1592.6805973348,1042.11177331397,0.8,0.543478260869565,0.666403162055336
0.633663366336634,-29.7667101617069,285.976859993627,0.690909090909091,0.565217391304348,0.694466403162055
0.564356435643564,-1278.02805554788,-1314.10648692043,0.6,0.521739130434783,0.619367588932806
0.603960396039604,-48.2453339344459,-437.397623086735,0.618181818181818,0.58695652173913,0.672727272727273
0.673267326732673,1480.33795972557,1363.67129305891,0.690909090909091,0.652173913043478,0.709486166007905
0.673267326732673,896.204199765724,1542.82324738477,0.672727272727273,0.673913043478261,0.718577075098814
0.712871287128713,2143.4159999008,1688.49175747656,0.777777777777778,0.638297872340426,0.754137115839243
0.653465346534653,908.558780555087,650.171546873736,0.69811320754717,0.604166666666667,0.683962264150943
0.633663366336634,597.448242641482,508.559353752593,0.730769230769231,0.530612244897959,0.720957613814757
0.633663366336634,-33.1255938628068,348.875738138525,0.705882352941177,0.56,0.676862745098039
0.683168316831683,1588.74477834978,978.165774020777,0.745098039215686,0.62,0.734901960784314
0.673267326732673,984.711001908572,1311.57906138533,0.74,0.607843137254902,0.721176470588235
0.653465346534653,1007.80323979955,1211.99371599002,0.7,0.607843137254902,0.723137254901961
0.633663366336634,971.696392493211,1421.69639249321,0.612244897959184,0.653846153846154,0.726059654631083
0.683168316831683,1677.13031116498,1937.13031116498,0.75,0.622641509433962,0.748820754716981
0.673267326732673,911.985034607941,1069.10835573126,0.723404255319149,0.62962962962963,0.754925137903861
0.603960396039604,-433.48048405451,576.11547554145,0.702127659574468,0.518518518518518,0.670212765957447
0.633663366336634,392.362209985115,579.484626519296,0.680851063829787,0.592592592592593,0.708037825059102
0.653465346534653,1004.03311367648,1237.98460984537,0.74468085106383,0.574074074074074,0.708431836091411
0.663366336633663,769.726250131764,321.048116671022,0.695652173913043,0.636363636363636,0.740316205533597
0.643564356435644,764.853794605856,1188.69155105231,0.755555555555556,0.553571428571429,0.718650793650794
0.594059405940594,-262.581218046547,-491.946297411626,0.739130434782609,0.472727272727273,0.740711462450593
0.594059405940594,-908.767511624146,-718.003348251287,0.695652173913043,0.509090909090909,0.650592885375494
0.633663366336634,483.128402445679,-205.440116749439,0.644444444444444,0.625,0.63531746031746
0.613861386138614,-438.858314541037,-1001.85166842569,0.755555555555556,0.5,0.66468253968254
0.603960396039604,-305.897169547921,-547.755585641632,0.782608695652174,0.454545454545455,0.680237154150198
0.643564356435644,206.644998570972,278.867220793194,0.695652173913043,0.6,0.717786561264822
0.663366336633663,647.362749485653,847.706664829568,0.782608695652174,0.563636363636364,0.733596837944664
0.623762376237624,-81.7393167251088,408.260683274891,0.673913043478261,0.581818181818182,0.730830039525692
0.623762376237624,-235.325228322528,-502.613013001617,0.739130434782609,0.527272727272727,0.699209486166008
0.603960396039604,-329.223947515366,-480.562883089596,0.659574468085106,0.555555555555556,0.637509850275808
0.653465346534653,862.546292266385,479.212958933051,0.723404255319149,0.592592592592593,0.740740740740741
0.594059405940594,16.2789074018122,218.081428410216,0.652173913043478,0.545454545454545,0.658893280632411
0.603960396039604,-810.020427506219,-284.086361572153,0.702127659574468,0.518518518518518,0.690307328605201
0.653465346534653,570.387271829373,-134.999933557832,0.652173913043478,0.654545454545455,0.681818181818182
0.613861386138614,365.550325999319,1075.07206512975,0.673913043478261,0.563636363636364,0.643873517786561
0.584158415841584,-777.33802960643,-1005.69781796622,0.659574468085106,0.518518518518518,0.635539795114263
0.613861386138614,-324.233365936551,-605.595224689714,0.673913043478261,0.563636363636364,0.662450592885375
0.633663366336634,376.029872955847,496.897597823572,0.717391304347826,0.563636363636364,0.677075098814229
0.633663366336634,467.494472197446,219.482928185902,0.711111111111111,0.571428571428571,0.703571428571429
0.623762376237624,-35.9289846117078,568.776092919457,0.688888888888889,0.571428571428571,0.703571428571429
0.623762376237624,1006.49226724433,1210.42877518084,0.673913043478261,0.581818181818182,0.720158102766798
0.633663366336634,-68.6911836456788,674.324689370193,0.8,0.5,0.726587301587302
0.653465346534653,875.702673531571,1707.98367192127,0.755555555555556,0.571428571428571,0.771825396825397
0.623762376237624,-65.3287780773929,-44.8958776444919,0.804347826086957,0.472727272727273,0.712252964426877
0.574257425742574,-638.585828240452,-551.154998200926,0.733333333333333,0.446428571428571,0.646428571428571
0.643564356435644,640.437464674145,1023.29460753129,0.695652173913043,0.6,0.760079051383399
0.554455445544555,-1495.63792720687,250.883811923561,0.666666666666667,0.464285714285714,0.679365079365079
0.613861386138614,156.321963314397,-66.8430198505859,0.644444444444444,0.589285714285714,0.666666666666667
0.633663366336634,435.211442074719,2325.21144207472,0.688888888888889,0.589285714285714,0.692460317460317
0.623762376237624,-29.4179993373289,383.931470885543,0.733333333333333,0.535714285714286,0.711507936507936
0.603960396039604,-123.26855888482,-215.411416027677,0.695652173913043,0.527272727272727,0.65098814229249
0.584158415841584,-670.309000445723,309.690999554277,0.630434782608696,0.545454545454545,0.673913043478261
0.623762376237624,250.476666478051,620.000476001861,0.673913043478261,0.581818181818182,0.697233201581028
0.633663366336634,1564.96574493772,1402.23847221045,0.673913043478261,0.6,0.684189723320158
0.643564356435644,956.535278675445,1097.96385010402,0.74468085106383,0.555555555555556,0.721828211189913
0.663366336633663,988.615760499499,956.234808118546,0.708333333333333,0.622641509433962,0.72248427672956
0.663366336633663,955.159975023253,1049.00311227816,0.6875,0.641509433962264,0.748427672955975
0.673267326732673,1400.87910963192,1153.22037947319,0.791666666666667,0.566037735849057,0.743710691823899
0.623762376237624,951.624460334286,1439.12446033429,0.645833333333333,0.60377358490566,0.694575471698113
0.643564356435644,747.359192874646,517.630901558119,0.702127659574468,0.592592592592593,0.700945626477541
0.643564356435644,1153.798620644,2643.798620644,0.680851063829787,0.611111111111111,0.718676122931442
0.643564356435644,1247.88638296705,1345.15911023978,0.659574468085106,0.62962962962963,0.673758865248227
0.663366336633663,1560.55636004879,2443.55269704513,0.702127659574468,0.62962962962963,0.724192277383767
0.603960396039604,-40.3732923521199,267.589670610843,0.695652173913043,0.527272727272727,0.674703557312253
0.574257425742574,-371.894882920352,787.42329889783,0.630434782608696,0.527272727272727,0.629249011857708
0.584158415841584,-216.269137325903,-534.364375421141,0.630434782608696,0.545454545454545,0.631620553359684
0.643564356435644,1351.20133693418,1090.09022582307,0.673913043478261,0.618181818181818,0.679051383399209
0.594059405940594,-79.1490112812919,166.877044195565,0.608695652173913,0.581818181818182,0.646640316205534
0.574257425742574,-312.435806920355,-311.695066179614,0.608695652173913,0.545454545454545,0.677865612648221
0.613861386138614,668.656168736837,467.340379263153,0.673913043478261,0.563636363636364,0.697233201581028
0.594059405940594,-182.035506737447,1258.73139302945,0.595744680851064,0.592592592592593,0.654846335697399
0.643564356435644,1052.4322619247,978.762160096699,0.729166666666667,0.566037735849057,0.692610062893082
0.594059405940594,-139.569856445709,530.265722840672,0.708333333333333,0.490566037735849,0.665487421383648
0.633663366336634,743.105440973159,1006.78965149947,0.63265306122449,0.634615384615385,0.65894819466248
0.584158415841584,-212.903374996619,180.906148812905,0.604166666666667,0.566037735849057,0.659591194968553
0.574257425742574,364.291803343732,919.291803343732,0.673469387755102,0.480769230769231,0.652668759811617
0.653465346534653,1209.23726831982,1323.83651152588,0.693877551020408,0.615384615384615,0.68171114599686
0.594059405940594,50.837745137689,-233.717810417867,0.591836734693878,0.596153846153846,0.631868131868132
0.663366336633663,1279.52854327929,1279.52854327929,0.755102040816326,0.576923076923077,0.725667189952904
0.594059405940594,-184.378077686828,1133.95525564651,0.62,0.568627450980392,0.683921568627451
0.613861386138614,71.0700514064751,148.697377640613,0.673469387755102,0.557692307692308,0.661695447409733
0.584158415841584,-116.952662382829,-34.2122144249889,0.714285714285714,0.461538461538462,0.643642072213501
0.623762376237624,686.173213351742,1648.11765779619,0.693877551020408,0.557692307692308,0.687990580847724
0.683168316831683,1971.28744161953,2074.19243136663,0.714285714285714,0.653846153846154,0.731946624803768
0.603960396039604,898.760412363427,1579.71279331581,0.673469387755102,0.538461538461538,0.655808477237049
0.673267326732673,1459.65368362754,2603.33789415386,0.68,0.666666666666667,0.697647058823529
0.633663366336634,1312.28652012294,1671.14366298009,0.705882352941177,0.56,0.695294117647059
0.623762376237624,387.205102916701,334.783450495049,0.647058823529412,0.6,0.698039215686274
0.673267326732673,2526.46229613553,1885.26280934781,0.666666666666667,0.68,0.715294117647059
0.702970297029703,1829.12651597366,2526.74556359271,0.745098039215686,0.66,0.730196078431373
0.623762376237624,297.315364635659,681.601078921373,0.686274509803922,0.56,0.715686274509804
0.653465346534653,1086.50737419851,1020.70650839765,0.692307692307692,0.612244897959184,0.695839874411303
0.663366336633663,874.76726267579,914.507914181149,0.730769230769231,0.591836734693878,0.709183673469388
0.633663366336634,-60.5416776721859,414.458322327814,0.711538461538462,0.551020408163265,0.706043956043956
0.643564356435644,819.474889992115,1937.25266776989,0.679245283018868,0.604166666666667,0.702437106918239
0.613861386138614,-135.896363244262,-416.47705706025,0.641509433962264,0.583333333333333,0.645833333333333
0.574257425742574,-778.102993429759,-875.391353218119,0.574074074074074,0.574468085106383,0.662726556343578
0.564356435643564,-894.44462234172,36.571420439029,0.574074074074074,0.553191489361702,0.646572104018913
0.603960396039604,-63.324781117514,-490.830608623341,0.679245283018868,0.520833333333333,0.639937106918239
0.663366336633663,841.961252261085,341.340134248663,0.69811320754717,0.625,0.658018867924528
0.683168316831683,1731.0644981674,1470.67988278278,0.711538461538462,0.653061224489796,0.719387755102041
0.574257425742574,-790.935201006212,327.90679033578,0.634615384615385,0.510204081632653,0.595368916797488
0.633663366336634,752.628836639171,1153.73994775028,0.673076923076923,0.591836734693878,0.695054945054945
0.673267326732673,1507.3306574131,1284.01049931033,0.730769230769231,0.612244897959184,0.71978021978022
0.653465346534653,484.477137934866,-65.1116066538791,0.75,0.551020408163265,0.648351648351648
0.574257425742574,-408.331856638161,-699.165189971494,0.622641509433962,0.520833333333333,0.585691823899371
0.653465346534653,993.680012355133,1262.42958235857,0.685185185185185,0.617021276595745,0.645784081954295
0.613861386138614,252.538664924285,926.222875450601,0.648148148148148,0.574468085106383,0.648542159180457
0.613861386138614,-10.4168848996601,662.916448433673,0.690909090909091,0.521739130434783,0.643478260869565
0.574257425742574,-526.217598091678,262.830020955941,0.571428571428571,0.577777777777778,0.650793650793651
0.603960396039604,48.2825458202309,319.949212486898,0.666666666666667,0.522727272727273,0.615629984051037
0.524752475247525,-1367.1648030798,-960.498136413135,0.56140350877193,0.477272727272727,0.592902711323764
0.613861386138614,76.528874654796,51.528874654796,0.637931034482759,0.581395348837209,0.649558941459503
0.554455445544555,-1029.98712568474,-1146.6537923514,0.593220338983051,0.5,0.591606133979015
0.564356435643564,-763.030523510741,-584.545675025892,0.583333333333333,0.536585365853659,0.588617886178862
0.623762376237624,373.467500226523,-19.5857210619931,0.655737704918033,0.575,0.612295081967213
0.574257425742574,-1084.54026072174,-1274.46746016507,0.590163934426229,0.55,0.57827868852459
0.643564356435644,367.958365523015,877.125032189682,0.672131147540984,0.6,0.64016393442623
0.603960396039604,434.180330281459,1007.93809425661,0.616666666666667,0.585365853658537,0.623577235772358
0.594059405940594,906.069802136899,1738.45075451785,0.55,0.658536585365854,0.622764227642276
0.584158415841584,-613.613457332417,-568.695042414001,0.639344262295082,0.5,0.642622950819672
0.643564356435644,852.259093056263,1818.92575972293,0.639344262295082,0.65,0.64672131147541
0.623762376237624,311.29453545029,132.220461376216,0.655737704918033,0.575,0.631967213114754
0.554455445544555,-990.988483674833,-1077.18376987012,0.622950819672131,0.45,0.617622950819672
0.584158415841584,-268.281066299225,-973.094216255563,0.629032258064516,0.512820512820513,0.583126550868486
0.574257425742574,-916.159564357173,-1177.23725859276,0.622950819672131,0.5,0.595081967213115
0.584158415841584,-362.371647481021,-202.861843559453,0.622950819672131,0.525,0.640573770491803
0.554455445544555,-642.062246656492,-71.5093256596201,0.629032258064516,0.435897435897436,0.571133167907361
0.603960396039604,-686.124010317107,222.209323016226,0.688524590163934,0.475,0.665983606557377
0.584158415841584,-572.038928732025,35.395281794291,0.633333333333333,0.51219512195122,0.611382113821138
0.574257425742574,118.755418246533,-101.726183485068,0.644067796610169,0.476190476190476,0.604519774011299
0.584158415841584,34.3025537162691,634.302553716269,0.610169491525424,0.547619047619048,0.626715092816788
0.544554455445545,-312.679584515868,-433.757278751457,0.610169491525424,0.452380952380952,0.581113801452784
0.603960396039604,-599.775614704006,-267.692281370672,0.637931034482759,0.558139534883721,0.617882919005613
0.594059405940594,-30.617777524818,1038.0664330015,0.644067796610169,0.523809523809524,0.612590799031477
0.534653465346535,-1926.73093761453,-1531.73093761453,0.593220338983051,0.452380952380952,0.435835351089588
0.623762376237624,268.594351243361,296.243923892934,0.644067796610169,0.595238095238095,0.659402744148507
0.643564356435644,-98.677173528165,-146.707476558467,0.677966101694915,0.595238095238095,0.66908797417272
0.633663366336634,38.8486018236989,471.972144947244,0.65,0.609756097560976,0.663821138211382
0.613861386138614,-402.610999930694,-820.944333264028,0.666666666666667,0.536585365853659,0.639837398373984
0.623762376237624,-65.8140443063391,-194.275582767877,0.716666666666667,0.48780487804878,0.647967479674797
0.594059405940594,-863.152307894601,-1130.199704942,0.633333333333333,0.536585365853659,0.569512195121951
0.594059405940594,-185.496407150464,-511.382188036244,0.622950819672131,0.55,0.651229508196721
0.594059405940594,-55.843998155951,-434.177331489284,0.639344262295082,0.525,0.598770491803279
0.594059405940594,-702.697539351596,-889.01332882528,0.666666666666667,0.48780487804878,0.63739837398374
0.574257425742574,-651.091455974163,-111.287534405536,0.590163934426229,0.55,0.595491803278689
0.613861386138614,132.939563197268,-345.334915735105,0.704918032786885,0.475,0.582377049180328
0.594059405940594,-666.286261168968,-488.20545308816,0.612903225806452,0.564102564102564,0.620347394540943
0.613861386138614,412.361815189855,521.292632799918,0.645161290322581,0.564102564102564,0.605872622001654
0.594059405940594,-239.316799864047,360.683200135953,0.612903225806452,0.564102564102564,0.65136476426799
0.564356435643564,-1329.64332335343,-1627.06756577767,0.629032258064516,0.461538461538462,0.592638544251447
0.594059405940594,-729.840837230189,-1021.4317463211,0.661290322580645,0.487179487179487,0.606699751861042
0.673267326732673,702.32727243792,866.920573873327,0.721311475409836,0.6,0.696311475409836
0.623762376237624,570.743656920549,637.107293284186,0.645161290322581,0.58974358974359,0.684036393713813
0.633663366336634,470.034102644752,405.454909907665,0.698412698412698,0.526315789473684,0.611946532999165
0.574257425742574,-677.204606501853,-962.204606501853,0.634920634920635,0.473684210526316,0.589807852965748
0.544554455445545,-1371.14056977605,-1887.93544157092,0.548387096774194,0.538461538461538,0.542183622828784
0.574257425742574,-1131.25180570066,-1241.25180570066,0.645161290322581,0.461538461538462,0.612489660876758
0.534653465346535,-1674.51858278322,-772.851916116552,0.60655737704918,0.425,0.584426229508197
0.564356435643564,-837.881608458621,-361.955682532695,0.60655737704918,0.5,0.638524590163934
0.554455445544555,-1462.79778768714,-1927.44691049416,0.532258064516129,0.58974358974359,0.611248966087676
0.673267326732673,1330.48414353529,1040.35593840709,0.721311475409836,0.6,0.651639344262295
0.643564356435644,80.6758906871131,-491.104412343189,0.737704918032787,0.5,0.647131147540984
0.633663366336634,-112.309773074412,-592.141422906061,0.672131147540984,0.575,0.62827868852459
0.643564356435644,292.299136534497,413.769724769792,0.688524590163934,0.575,0.679508196721311
0.603960396039604,-756.130737086333,-320.234177505563,0.672131147540984,0.5,0.636885245901639
0.663366336633663,1551.02693407809,1311.96807626923,0.704918032786885,0.6,0.659426229508197
0.653465346534653,60.3458750349571,-331.059960508809,0.733333333333333,0.536585365853659,0.634146341463415
0.683168316831683,623.235738582715,521.644829491806,0.688524590163934,0.675,0.725819672131148
0.623762376237624,-495.456280563024,-423.789613896357,0.688524590163934,0.525,0.672540983606557
0.663366336633663,291.481166310241,336.46863498192,0.709677419354839,0.58974358974359,0.660463192721257
0.643564356435644,178.238257164695,-93.352651926214,0.672131147540984,0.6,0.651229508196721
0.683168316831683,1036.04042834748,574.405812962863,0.721311475409836,0.625,0.686065573770492
0.603960396039604,-57.030354637098,40.469645362902,0.633333333333333,0.560975609756098,0.671544715447154
0.613861386138614,-546.266195049409,-615.945715063614,0.661016949152542,0.547619047619048,0.633979015334947
0.564356435643564,-1162.5465271056,-673.498908057983,0.610169491525424,0.5,0.631557707828894
0.564356435643564,-915.879811491913,-425.879811491913,0.525423728813559,0.619047619047619,0.6545601291364
0.613861386138614,-24.4514160239439,-211.565753592002,0.603448275862069,0.627906976744186,0.632718524458701
0.603960396039604,-451.868253572359,-495.316529434428,0.655172413793103,0.534883720930233,0.623897353648757
0.564356435643564,-1118.45671187694,-553.32990028274,0.586206896551724,0.534883720930233,0.610665597433841
0.574257425742574,-1126.01812639843,-1664.01637814668,0.701754385964912,0.409090909090909,0.543062200956938
0.524752475247525,-2114.07758456303,-2510.8724563579,0.586206896551724,0.441860465116279,0.556535685645549
0.653465346534653,501.235954131511,351.235954131511,0.76271186440678,0.5,0.643664245359161
0.594059405940594,-659.439519819824,-570.992550122853,0.666666666666667,0.48780487804878,0.624390243902439
0.564356435643564,-1503.27443801046,-1429.03201376804,0.60655737704918,0.5,0.611065573770492
0.683168316831683,816.773880544051,163.075435648852,0.758064516129032,0.564102564102564,0.67328370554177
0.504950495049505,-2323.57545762782,-2221.88205299324,0.508196721311475,0.5,0.559836065573771
0.603960396039604,-447.045235290981,-610.434389995924,0.655737704918033,0.525,0.650409836065574
0.574257425742574,-365.814859317351,-1322.6970432254,0.573770491803279,0.575,0.609426229508197
0.574257425742574,-788.185905721579,-1239.82052110619,0.655737704918033,0.45,0.641803278688525
0.613861386138614,-52.496223090366,184.170443576301,0.616666666666667,0.609756097560976,0.65
0.623762376237624,-108.376220286152,-638.546624594487,0.633333333333333,0.609756097560976,0.691869918699187
0.623762376237624,-222.469209464954,-455.802542798287,0.65,0.585365853658537,0.654878048780488
0.574257425742574,-1030.16828194663,-1132.76780961195,0.633333333333333,0.48780487804878,0.570325203252033
0.584158415841584,-505.186101655531,-796.741285602019,0.627118644067797,0.523809523809524,0.601291364003228
0.544554455445545,-1341.40313447439,-830.099528236577,0.610169491525424,0.452380952380952,0.617029862792575
0.613861386138614,-289.596856592601,-314.135723522772,0.677966101694915,0.523809523809524,0.65819209039548
0.584158415841584,-703.457391768925,527.059849610385,0.689655172413793,0.441860465116279,0.605052125100241
0.633663366336634,397.051753418078,386.944045034508,0.631578947368421,0.636363636363636,0.634370015948963
0.554455445544555,-1751.2214117108,-1474.2093034487,0.620689655172414,0.465116279069767,0.616680032076985
0.534653465346535,-1662.81699050793,-2102.22875521381,0.586206896551724,0.465116279069767,0.539695268644747
0.594059405940594,-972.354910372328,-493.489163116487,0.672413793103448,0.488372093023256,0.627906976744186
0.633663366336634,-229.0786978142,13.3521322253261,0.689655172413793,0.558139534883721,0.700481154771451
0.643564356435644,491.375240383685,611.375240383685,0.637931034482759,0.651162790697674,0.727345629510826
0.653465346534653,144.874675307605,-580.091654658724,0.672413793103448,0.627906976744186,0.633119486768244
0.603960396039604,-447.2685987473,-763.37711985582,0.694915254237288,0.476190476190476,0.635996771589992
0.643564356435644,1083.83614286895,1214.02132805414,0.706896551724138,0.558139534883721,0.682437850842021
0.623762376237624,555.335950064343,6.80027521288009,0.631578947368421,0.613636363636364,0.668261562998405
0.683168316831683,708.43950479489,565.493801073325,0.741379310344828,0.604651162790698,0.675220529270249
0.623762376237624,-270.392542482102,35.8895087999501,0.754385964912281,0.454545454545455,0.7292663476874
0.623762376237624,-218.040428557847,-165.23663814536,0.714285714285714,0.511111111111111,0.673412698412698
0.663366336633663,679.558870291453,881.093958010752,0.763636363636364,0.543478260869565,0.689328063241107
0.574257425742574,-1280.17614999443,-1186.8428166611,0.696428571428571,0.422222222222222,0.613888888888889
0.673267326732673,716.089725250166,-150.64141594906,0.767857142857143,0.555555555555556,0.688095238095238
0.653465346534653,14.2078817961811,929.853814810536,0.714285714285714,0.577777777777778,0.697222222222222
0.663366336633663,580.374071172443,842.681763480135,0.690909090909091,0.630434782608696,0.731620553359684
0.673267326732673,785.053718741492,782.672766360539,0.763636363636364,0.565217391304348,0.733201581027668
0.594059405940594,-1044.48289507107,-1608.74085932903,0.678571428571429,0.488888888888889,0.634523809523809
0.653465346534653,1410.10271594953,1920.5193826162,0.732142857142857,0.555555555555556,0.678174603174603
0.603960396039604,-726.477388136109,129.570156273504,0.678571428571429,0.511111111111111,0.640873015873016
0.653465346534653,-9.74227471215798,602.489125127938,0.754385964912281,0.522727272727273,0.726475279106858
0.633663366336634,-320.380037243431,-995.78283086431,0.701754385964912,0.545454545454545,0.661881977671451
0.603960396039604,-873.170386398011,949.259854929289,0.631578947368421,0.568181818181818,0.673444976076555
0.623762376237624,-356.993756073968,-655.829451968488,0.666666666666667,0.568181818181818,0.67822966507177
0.693069306930693,1043.88966722364,730.12172463991,0.741379310344828,0.627906976744186,0.725741780272654
0.623762376237624,749.364129551819,694.952364845937,0.655172413793103,0.581395348837209,0.668003207698476
0.623762376237624,-284.101070538768,-718.159299891115,0.661016949152542,0.571428571428571,0.657788539144471
0.663366336633663,332.774177705119,246.935016865959,0.711864406779661,0.595238095238095,0.662227602905569
0.594059405940594,-1110.0861638768,-1242.46986171422,0.627118644067797,0.547619047619048,0.678773204196933
0.633663366336634,-384.006634737323,-338.589968070657,0.694915254237288,0.547619047619048,0.669491525423729
0.633663366336634,275.864236297735,787.090510024009,0.616666666666667,0.658536585365854,0.688617886178862
0.564356435643564,-1807.39505975114,-1986.11300846908,0.6,0.51219512195122,0.626422764227642
0.633663366336634,-178.598932288483,-534.659538349089,0.683333333333333,0.560975609756098,0.678861788617886
0.584158415841584,-1407.56516198006,-303.404322819222,0.683333333333333,0.439024390243902,0.613008130081301
0.633663366336634,81.3389282507551,-332.44236292184,0.766666666666667,0.439024390243902,0.629674796747967
0.623762376237624,-552.957821274324,-1071.15888820497,0.733333333333333,0.463414634146341,0.670731707317073
0.574257425742574,-1410.84090196714,-1353.77019489643,0.627118644067797,0.5,0.607344632768362
0.653465346534653,567.179992389704,-62.5791373694249,0.694915254237288,0.595238095238095,0.645278450363196
0.633663366336634,399.264964139991,371.386176261203,0.683333333333333,0.560975609756098,0.659756097560976
0.603960396039604,-805.667507914032,-651.60873463112,0.593220338983051,0.619047619047619,0.613397901533495
0.623762376237624,-452.788715659499,108.878711116624,0.677966101694915,0.547619047619048,0.666263115415658
0.673267326732673,801.646011899487,341.53980274916,0.706896551724138,0.627906976744186,0.694867682437851
0.603960396039604,-641.725938280933,-495.734035446925,0.620689655172414,0.581395348837209,0.64915797914996
0.623762376237624,-273.96469757532,-491.90604081078,0.649122807017544,0.590909090909091,0.675039872408293
0.633663366336634,276.365160188748,469.175617705088,0.678571428571429,0.577777777777778,0.733333333333333
0.613861386138614,-518.467355313271,312.953679791975,0.666666666666667,0.545454545454545,0.654306220095694
0.663366336633663,284.410253057696,188.783087312559,0.649122807017544,0.681818181818182,0.677830940988836
0.574257425742574,-1299.26932311627,-1427.39903654011,0.607142857142857,0.533333333333333,0.639285714285714
0.594059405940594,-581.138942556225,-637.948211718435,0.6,0.58695652173913,0.611857707509881
0.623762376237624,-764.891102137627,-876.578320434752,0.666666666666667,0.574468085106383,0.621749408983452
0.574257425742574,-698.791842681101,-266.872650761909,0.60377358490566,0.541666666666667,0.616352201257862
0.574257425742574,-630.403152777381,-1107.88921743736,0.584905660377358,0.5625,0.628930817610063
0.564356435643564,-960.979165000601,-339.69711371855,0.615384615384615,0.510204081632653,0.608712715855573
0.564356435643564,-1042.8677767437,-1373.567077443,0.596153846153846,0.530612244897959,0.582417582417582
